"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "weight_class" "height_class"
"11" "011_fs2" 0.0664 "aval" 4.60854793697401 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs2" 0.0747 "aval" 5.05716275128054 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0083 "aval" 0 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0166 "aval" 0.676950167099019 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0249 "aval" 1.21423913524703 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0332 "aval" 1.68841027833894 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0415 "aval" 2.60649620413073 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0498 "aval" 3.12623379499193 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0581 "aval" 3.42675693860921 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0664 "aval" 3.79922697376324 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"11" "011_fs3" 0.0747 "aval" 4.25949187741604 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" "léger" "petit"
"14" "014_fs1" 0.0083 "aval" 0 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0166 "aval" 0.155518400990229 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0249 "aval" 0.620730399692407 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0332 "aval" 1.44387202700077 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0415 "aval" 2.46788904862853 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0498 "aval" 3.27757429707002 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0581 "aval" 4.53958586043904 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs1" 0.0664 "aval" 5.52923439938903 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0083 "aval" 0 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0166 "aval" 0.409939634844087 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0249 "aval" 1.11433943703265 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0332 "aval" 1.72294302974213 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0415 "aval" 2.81666480930582 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0498 "aval" 3.57362259169949 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0581 "aval" 3.86307670634835 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs2" 0.0664 "aval" 4.3264342343539 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0083 "aval" 0 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0166 "aval" 0.36922112419515 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0249 "aval" 0.627574128709384 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0332 "aval" 1.29615256726992 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0415 "aval" 2.39980198723032 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0498 "aval" 2.9682150535454 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0581 "aval" 3.59637877442003 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0664 "aval" 4.1885448621921 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.0747 "aval" 4.58356730803275 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"14" "014_fs3" 0.083 "aval" 5.04024219094329 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" "léger" "petit"
"15" "015_fs1" 0.0083 "aval" 0 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0166 "aval" 0.14666625681292 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0249 "aval" 0.913357945403109 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0332 "aval" 1.79289234759269 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0415 "aval" 3.02147521577915 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0498 "aval" 4.24624264426702 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0581 "aval" 5.96014847865559 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0664 "aval" 7.60838896700159 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0747 "aval" 9.22880401576803 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.083 "aval" 10.8307828255727 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs1" 0.0913 "aval" 12.6743313519242 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0083 "aval" 0 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0166 "aval" 0.0782520020344509 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0249 "aval" 0.679011697646324 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0332 "aval" 1.51223550601085 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0415 "aval" 2.41133977341038 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0498 "aval" 3.43695914082073 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0581 "aval" 4.8986319536187 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0664 "aval" 5.94932925773793 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0747 "aval" 7.22438464749608 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.083 "aval" 8.1941750542617 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0913 "aval" 9.64003730158474 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"15" "015_fs2" 0.0996 "aval" 11.2061047175057 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" "moyen-" "moyen-"
"16" "016_fs1" 0.0083 "aval" 0 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0166 "aval" 0.123781341419979 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0249 "aval" 0.873692438337381 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0332 "aval" 1.40412780424147 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0415 "aval" 2.15375060724171 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0498 "aval" 2.96527377184307 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0581 "aval" 3.60422129615079 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0664 "aval" 4.29765429077495 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0747 "aval" 4.95593040304055 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.083 "aval" 5.46717006783541 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0913 "aval" 5.85492755053314 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs1" 0.0996 "aval" 6.19879624870355 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0083 "aval" 0 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0166 "aval" 0.0242139332068915 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0249 "aval" 0.445132253457108 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0332 "aval" 1.35659814693535 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0415 "aval" 1.95820355625214 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0498 "aval" 2.85950273730818 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0581 "aval" 3.85000687062685 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0664 "aval" 4.29159939985765 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0747 "aval" 4.86645605247514 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.083 "aval" 5.3897338708079 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0913 "aval" 5.77231215001977 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs2" 0.0996 "aval" 6.09737524802428 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0083 "aval" 0 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0166 "aval" 0.113457237935918 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0249 "aval" 0.30630303075048 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0332 "aval" 0.571867088062884 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0415 "aval" 0.815490773613349 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0498 "aval" 0.979890602468746 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0581 "aval" 1.25766181747095 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0664 "aval" 1.44216407317738 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0747 "aval" 1.64026877390865 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.083 "aval" 1.9599975132943 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0913 "aval" 2.1700827855513 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.0996 "aval" 2.39418376812464 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.1079 "aval" 2.51992775807838 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.1162 "aval" 2.66383962104347 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.1245 "aval" 2.76359887090652 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.1328 "aval" 2.89874305551456 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"16" "016_fs3" 0.1411 "aval" 3.01336597268723 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" "lourd" "moyen+"
"17" "017_fs1" 0.0083 "amont" 0 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0166 "amont" 0.272068410951564 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0249 "amont" 0.441888245098324 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0332 "amont" 0.853079758834621 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0415 "amont" 1.43821222311527 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0498 "amont" 2.07180109552223 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0581 "amont" 2.59999680622687 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0664 "amont" 3.39220886096703 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0747 "amont" 3.8540955276876 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.083 "amont" 4.39005769726414 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0913 "amont" 4.89258410800055 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.0996 "amont" 5.33139540100609 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.1079 "amont" 5.85974731276042 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.1162 "amont" 6.26898896845168 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs1" 0.1245 "amont" 6.7222182655885 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0083 "amont" 0 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0166 "amont" 0.155827822725415 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0249 "amont" 0.735855847226055 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0332 "amont" 1.37707433064034 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0415 "amont" 2.17938543196909 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0498 "amont" 3.04013393654684 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0581 "amont" 4.23947507281826 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0664 "amont" 5.15087918780671 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0747 "amont" 5.95675735593902 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.083 "amont" 6.99920358097209 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"17" "017_fs2" 0.0913 "amont" 7.95490416461549 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" "moyen-" "moyen-"
"18" "018_fs1" 0.0083 "amont" 0 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0166 "amont" 0.43899109066386 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0249 "amont" 1.5037390654359 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0332 "amont" 2.52520876290466 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0415 "amont" 3.57890015652956 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0498 "amont" 4.876226631743 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0581 "amont" 6.59907540270501 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0664 "amont" 7.90293269013038 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0747 "amont" 9.33147347982984 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.083 "amont" 10.6536087717707 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs1" 0.0913 "amont" 11.8897221848899 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0083 "amont" 0 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0166 "amont" 0.0945221690711629 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0249 "amont" 0.638646342258054 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0332 "amont" 1.3498772867676 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0415 "amont" 1.77575211003458 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0498 "amont" 2.87111652745847 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0581 "amont" 4.23112453882744 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0664 "amont" 5.21352211878645 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0747 "amont" 6.25918890093649 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.083 "amont" 6.865905427041 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0913 "amont" 7.41543170814566 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.0996 "amont" 8.02447947224539 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.1079 "amont" 8.4865492162677 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs2" 0.1162 "amont" 8.87290738129027 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0083 "amont" 0 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0166 "amont" 0.253069755091104 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0249 "amont" 0.878087239326672 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0332 "amont" 1.46939485750452 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0415 "amont" 2.7244756357896 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0498 "amont" 2.98942141010311 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0581 "amont" 3.93929658917985 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0664 "amont" 4.44524307996617 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
"18" "018_fs3" 0.0747 "amont" 4.83364787070436 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" "moyen+" "moyen+"
