"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"16" "016_fs1" 41.5 "aval" 0.00318170180136661 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 49.8 "aval" 0.000898539143578474 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 58.1 "aval" -0.00250508985765191 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 66.4 "aval" 0.00079090536095872 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 74.7 "aval" -0.000510333609501553 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 83 "aval" -0.00213436561867828 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 91.3 "aval" -0.00179245437795228 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs1" 99.6 "aval" -0.000637084983703108 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 24.9 "aval" 0.00575851919064197 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 33.2 "aval" 0.00712073701884199 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 41.5 "aval" -0.0044979022232756 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 49.8 "aval" 0.00435032329422639 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 58.1 "aval" 0.00129488971204277 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 66.4 "aval" -0.00796794315703096 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 74.7 "aval" 0.00193444800967746 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 83 "aval" -0.00074871293779529 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 91.3 "aval" -0.00204237972304978 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs2" 99.6 "aval" -0.000834884325843567 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 24.9 "aval" 0.00115239591927193 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 33.2 "aval" 0.00105557068511893 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 41.5 "aval" -0.000318484130671214 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 49.8 "aval" -0.00115000517774811 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 58.1 "aval" 0.0016456871265323 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 66.4 "aval" -0.00135388241102887 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 74.7 "aval" 0.000197451662430498 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 83 "aval" 0.00176548176301906 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 91.3 "aval" -0.00159157304585063 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 99.6 "aval" 0.000203450577969929 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 107.9 "aval" -0.00142773976803032 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 116.2 "aval" 0.000263722935278734 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 124.5 "aval" -0.000640914691566831 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 132.8 "aval" 0.000513643993975704 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"16" "016_fs3" 141.1 "aval" -0.000297884561407581 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12"
"17" "017_fs1" 24.9 "amont" -0.00148422959507627 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 33.2 "amont" 0.00350372593394594 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 41.5 "amont" 0.00252490855776386 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 49.8 "amont" 0.000703388127831542 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 58.1 "amont" -0.00152987605896828 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 66.4 "amont" 0.00383243350320101 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 74.7 "amont" -0.00479496861691944 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 83 "amont" 0.00107527221448624 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 91.3 "amont" -0.000485349961389489 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 99.6 "amont" -0.000924881952836005 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 107.9 "amont" 0.00129976221147908 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 116.2 "amont" -0.00172899195910972 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs1" 124.5 "amont" 0.000638519980339049 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 24.9 "amont" 0.0061576455476154 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 33.2 "amont" 0.000888234270774394 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 41.5 "amont" 0.00233840351160491 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 49.8 "amont" 0.000848271204078969 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 58.1 "amont" 0.00491497505724577 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 66.4 "amont" -0.00417966354017937 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 74.7 "amont" -0.00153180355430612 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 83 "amont" 0.00343399705183281 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"17" "017_fs2" 91.3 "amont" -0.00125919061387238 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4"
"18" "018_fs1" 24.9 "amont" 0.00908342116574505 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 33.2 "amont" -0.000628222925000274 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 41.5 "amont" 0.000467726755060595 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 49.8 "amont" 0.00353658123949119 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 58.1 "amont" 0.00617683692478699 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 66.4 "amont" -0.00608203634107487 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 74.7 "amont" 0.00180989261538813 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 83 "amont" -0.00154457102276974 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs1" 91.3 "amont" -0.00124868455249839 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 24.9 "amont" 0.00652637544078572 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 33.2 "amont" 0.00242570433042026 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 41.5 "amont" -0.00414219946643286 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 49.8 "amont" 0.0097182405887198 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 58.1 "amont" 0.00384153859696732 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 66.4 "amont" -0.00548135333734883 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 74.7 "amont" 0.000918409089723277 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 83 "amont" -0.00637175578524515 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 91.3 "amont" -0.000830167586004424 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 99.6 "amont" 0.000864007591741568 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 107.9 "amont" -0.00213351749277745 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs2" 116.2 "amont" -0.00109902132384566 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 24.9 "amont" 0.00539915414638504 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 33.2 "amont" -0.000489328872952791 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 41.5 "amont" 0.0096352614328237 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 49.8 "amont" -0.0143726956593347 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 58.1 "amont" 0.00994236325683298 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 66.4 "amont" -0.00644402218450305 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 74.7 "amont" -0.00170622296484437 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 83 "amont" 0.000845801535997005 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 91.3 "amont" -0.00365077847730262 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 99.6 "amont" 0.00363876187624772 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"18" "018_fs3" 107.9 "amont" -0.00202798832862992 "18.018_fs3" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4"
"19" "019_fs1" 24.9 "amont" 0.00238223105118761 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 33.2 "amont" 2.45637484182123e-05 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 41.5 "amont" 0.00414500199749477 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 49.8 "amont" -0.00438391570001093 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 58.1 "amont" 0.00287148858052872 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 66.4 "amont" -0.00246360142052031 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 74.7 "amont" 0.00297795082778268 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 83 "amont" -0.0028726965578296 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 91.3 "amont" 0.00143451418328457 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 99.6 "amont" -0.000232987431198976 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 107.9 "amont" 0.000648234220143091 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs1" 116.2 "amont" 0.000545122137922048 "19.019_fs1" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 24.9 "amont" 0.00377947996859566 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 33.2 "amont" 0.00662039097867405 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 41.5 "amont" -0.00956318915835907 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 49.8 "amont" 0.00884204720407666 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 58.1 "amont" -0.000116284198359623 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 66.4 "amont" 0.00361467021795686 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 74.7 "amont" -0.000178327605139244 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 83 "amont" -0.00334096223735725 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 91.3 "amont" -0.0040101025373683 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs2" 99.6 "amont" 0.000267773176901044 "19.019_fs2" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 24.9 "amont" 0.00211013055855029 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 33.2 "amont" 0.00354794937253061 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 41.5 "amont" 0.00479223131567859 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 49.8 "amont" -0.00173502797994286 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 58.1 "amont" 0.000512313501976394 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 66.4 "amont" 0.00176310635851586 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 74.7 "amont" -0.00188281935824013 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 83 "amont" -0.00212254561252879 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"19" "019_fs3" 91.3 "amont" -0.00143744286671394 "19.019_fs3" "Lees Athas" "Lees Athas.amont" 9.075 100.084 "16.5" "3-4"
"20" "020_fs1" 24.9 "amont" 0.00498836658828659 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 33.2 "amont" 0.00256072578050821 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 41.5 "amont" 0.00592566631957716 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 49.8 "amont" -0.00559102498982064 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 58.1 "amont" 0.00019108445239033 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 66.4 "amont" 0.01035747180133 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 74.7 "amont" -0.00673833033535622 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs1" 83 "amont" -0.00218497795857497 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 24.9 "amont" 0.00833787746662352 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 33.2 "amont" -0.00062333414393401 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 41.5 "amont" -0.00119211735167607 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 49.8 "amont" 0.000791126726103144 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 58.1 "amont" -0.00169102421905812 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs2" 66.4 "amont" -0.00154813545118784 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 24.9 "amont" 0.00573046179410125 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 33.2 "amont" 0.00376482947800754 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 41.5 "amont" 0.000104091892563212 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 49.8 "amont" 0.00311618591548861 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 58.1 "amont" -0.00228531467195139 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 66.4 "amont" 0.0034910631716352 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 74.7 "amont" -0.00388276516960846 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"20" "020_fs3" 83 "amont" 0.00255298674212738 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4"
"21" "021_fs1" 24.9 "amont" 0.00662229209362691 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 33.2 "amont" -0.000702248922729797 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 41.5 "amont" 0.000611672678441061 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 49.8 "amont" 0.0029136587072043 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 58.1 "amont" -0.00437646892835965 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 66.4 "amont" 0.00293198728847978 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 74.7 "amont" -0.00257567757282178 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 83 "amont" -0.000971053604100168 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 91.3 "amont" -0.000345757781560102 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 99.6 "amont" -0.00244299951452726 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs1" 107.9 "amont" 0.00307030276732593 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 24.9 "amont" 0.00707760641928992 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 33.2 "amont" 0.000988645260178382 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 41.5 "amont" 0.00234445633626486 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 49.8 "amont" -2.19950711703687e-05 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 58.1 "amont" -0.00234821090867487 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 66.4 "amont" 0.00012084771814937 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 74.7 "amont" -0.00141360298464204 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs2" 83 "amont" 0.00231993991361322 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 24.9 "amont" 0.00373026424648057 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 33.2 "amont" -0.000558435229538763 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 41.5 "amont" 0.00710640525300925 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 49.8 "amont" -0.00248773791584155 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 58.1 "amont" 0.00209862860119758 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 66.4 "amont" -0.00120559801039792 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 74.7 "amont" -0.00111171624002042 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 83 "amont" -0.000149570814322122 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"21" "021_fs3" 91.3 "amont" -0.00295896127267526 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4"
"22" "022_fs1" 24.9 "amont" 0.0062590680099104 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 33.2 "amont" -0.00624415591178337 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 41.5 "amont" 0.008346234495772 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 49.8 "amont" -0.0024514955414117 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 58.1 "amont" 5.27657398774573e-05 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 66.4 "amont" -0.000308787895817309 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 74.7 "amont" -0.00233056178241884 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 83 "amont" 0.00053287296377845 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 91.3 "amont" -0.00246881081055567 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs1" 99.6 "amont" 0.000180718413708166 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs2" 24.9 "amont" 0.00514880126358123 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs2" 33.2 "amont" 0.00423906235663773 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs2" 41.5 "amont" -0.00570028393328809 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
"22" "022_fs2" 49.8 "amont" 0.00846957614136886 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4"
