"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY"
"amont" "38" "038_fs2" 3 44.7985002046516 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 44.7985002046516
"amont" "38" "038_fs2" 4 134.060728721739 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 134.060728721739
"amont" "38" "038_fs2" 5 166.269797357967 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 166.269797357967
"amont" "38" "038_fs2" 6 81.8414731851126 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 81.8414731851126
"amont" "38" "038_fs2" 7 47.1483790257381 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 47.1483790257381
"amont" "38" "038_fs2" 8 -6.51538348305724 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 6.51538348305724
"amont" "38" "038_fs2" 9 -0.8821514602175 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 0.8821514602175
"amont" "38" "038_fs2" 10 35.1779709036063 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 35.1779709036063
"amont" "38" "038_fs2" 11 70.4483301298673 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 70.4483301298673
"amont" "38" "038_fs2" 12 95.5139790807168 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 95.5139790807168
"amont" "38" "038_fs2" 13 93.8310147574209 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 93.8310147574209
"amont" "38" "038_fs2" 14 70.5473012221785 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 70.5473012221785
"amont" "38" "038_fs2" 15 49.6914656269153 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 49.6914656269153
"amont" "38" "038_fs2" 16 34.8360324876507 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 34.8360324876507
"amont" "38" "038_fs2" 17 26.7909807651266 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 26.7909807651266
"amont" "38" "038_fs3" 1 -7.93660815184765 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 7.93660815184765
"amont" "38" "038_fs3" 2 -41.1978361856396 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 41.1978361856396
"amont" "38" "038_fs3" 3 -106.032059046429 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 106.032059046429
"amont" "38" "038_fs3" 4 -160.875130510656 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 160.875130510656
"amont" "38" "038_fs3" 5 -143.972331307691 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 143.972331307691
"amont" "38" "038_fs3" 6 -34.0661473845597 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 34.0661473845597
"amont" "38" "038_fs3" 7 23.6427011141068 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 23.6427011141068
"amont" "38" "038_fs3" 8 79.1940879116555 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 79.1940879116555
"amont" "38" "038_fs3" 9 58.3806588555307 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 58.3806588555307
"amont" "38" "038_fs3" 10 -12.412910898047 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 12.412910898047
"amont" "38" "038_fs3" 11 -59.7491832222753 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 59.7491832222753
"amont" "38" "038_fs3" 12 -97.8328755820908 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 97.8328755820908
"amont" "38" "038_fs3" 13 -116.090671924163 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 116.090671924163
"amont" "39" "039_fs1" 1 -23.4074307862225 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 23.4074307862225
"amont" "39" "039_fs1" 2 -42.5873474727996 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 42.5873474727996
"amont" "39" "039_fs1" 3 -71.2929363600081 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 71.2929363600081
"amont" "39" "039_fs1" 4 -114.644583229258 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 114.644583229258
"amont" "39" "039_fs1" 5 -130.343879304871 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 130.343879304871
"amont" "39" "039_fs1" 6 -79.7042197721173 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 79.7042197721173
"amont" "39" "039_fs1" 7 7.35954036946896 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 7.35954036946896
"amont" "39" "039_fs1" 8 36.1498271107266 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 36.1498271107266
"amont" "39" "039_fs1" 9 75.7112611547206 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 75.7112611547206
"amont" "39" "039_fs1" 10 112.85058800364 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 112.85058800364
"amont" "39" "039_fs1" 11 120.584840012569 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 120.584840012569
"amont" "39" "039_fs1" 12 126.150170217648 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 126.150170217648
"amont" "39" "039_fs1" 13 132.472581460849 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 132.472581460849
"amont" "39" "039_fs1" 14 138.880824761461 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 138.880824761461
"amont" "39" "039_fs1" 15 137.184340649333 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 137.184340649333
"amont" "39" "039_fs1" 16 131.890974926753 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 131.890974926753
"amont" "39" "039_fs1" 17 127.802565604117 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 127.802565604117
"amont" "39" "039_fs1" 18 126.735173533654 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 126.735173533654
"amont" "39" "039_fs1" 19 113.91493391891 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 113.91493391891
"amont" "39" "039_fs1" 20 103.353279059301 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 103.353279059301
"amont" "39" "039_fs2" 1 41.2979751364922 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 41.2979751364922
"amont" "39" "039_fs2" 2 27.7694163523319 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 27.7694163523319
"amont" "39" "039_fs2" 3 -19.3095885515114 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 19.3095885515114
"amont" "39" "039_fs2" 4 -93.1084666848208 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 93.1084666848208
"amont" "39" "039_fs2" 5 -124.200576374584 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 124.200576374584
"amont" "39" "039_fs2" 6 -53.1809660395699 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 53.1809660395699
"amont" "39" "039_fs2" 7 30.5145913520747 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 30.5145913520747
"amont" "39" "039_fs2" 8 114.75526835596 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 114.75526835596
"amont" "39" "039_fs2" 9 140.274258252115 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 140.274258252115
"amont" "39" "039_fs2" 10 122.374901937085 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 122.374901937085
"amont" "39" "039_fs2" 11 112.135962003977 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 112.135962003977
"amont" "39" "039_fs2" 12 96.2452120641248 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 96.2452120641248
"amont" "39" "039_fs2" 13 90.3535046040769 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 90.3535046040769
"amont" "39" "039_fs2" 14 78.7966751998069 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 78.7966751998069
"amont" "39" "039_fs2" 15 66.6155503927455 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 66.6155503927455
"amont" "39" "039_fs2" 16 63.9213854717894 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 63.9213854717894
"amont" "39" "039_fs2" 17 51.9604884848991 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 51.9604884848991
"amont" "39" "039_fs3" 1 46.7824814344016 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 46.7824814344016
"amont" "39" "039_fs3" 2 50.3859784006447 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 50.3859784006447
"amont" "39" "039_fs3" 3 72.2360653456541 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 72.2360653456541
"amont" "39" "039_fs3" 4 122.85959149346 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 122.85959149346
"amont" "39" "039_fs3" 5 136.036623203361 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 136.036623203361
"amont" "39" "039_fs3" 6 107.491857608627 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 107.491857608627
"amont" "39" "039_fs3" 7 7.91887074517592 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 7.91887074517592
"amont" "39" "039_fs3" 8 -65.5487627164592 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 65.5487627164592
"amont" "39" "039_fs3" 9 -95.5699991322515 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 95.5699991322515
"amont" "39" "039_fs3" 10 -98.7521173992616 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 98.7521173992616
"amont" "39" "039_fs3" 11 -75.9754828514604 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 75.9754828514604
"amont" "39" "039_fs3" 12 -56.8455912269824 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 56.8455912269824
"amont" "39" "039_fs3" 13 -48.2352452623505 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 48.2352452623505
"amont" "39" "039_fs3" 14 -40.4175924079453 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 40.4175924079453
"amont" "39" "039_fs3" 15 -29.1460929519699 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 29.1460929519699
"amont" "39" "039_fs3" 16 -27.1209368317327 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 27.1209368317327
"amont" "40" "040_fs1" 1 -40.320312892719 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 40.320312892719
"amont" "40" "040_fs1" 2 -44.7692377526682 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 44.7692377526682
"amont" "40" "040_fs1" 3 -114.482353473757 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 114.482353473757
"amont" "40" "040_fs1" 4 -161.158120640886 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 161.158120640886
"amont" "40" "040_fs1" 5 -147.536162181118 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 147.536162181118
"amont" "40" "040_fs1" 6 -48.0642668833165 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 48.0642668833165
"amont" "40" "040_fs1" 7 16.8838686898347 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 16.8838686898347
"amont" "40" "040_fs1" 8 73.7875326178018 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 73.7875326178018
"amont" "40" "040_fs1" 9 104.458200856023 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 104.458200856023
"amont" "40" "040_fs1" 10 118.13073702929 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 118.13073702929
"amont" "40" "040_fs1" 11 124.864782288069 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 124.864782288069
"amont" "40" "040_fs1" 12 121.492181432831 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 121.492181432831
"amont" "40" "040_fs1" 13 116.204627175698 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 116.204627175698
"amont" "40" "040_fs1" 14 118.286424922205 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 118.286424922205
"amont" "40" "040_fs1" 15 119.002295043542 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 119.002295043542
"amont" "40" "040_fs1" 16 117.597004768494 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 117.597004768494
"amont" "40" "040_fs1" 17 120.440717300829 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 120.440717300829
"amont" "40" "040_fs1" 18 110.95559107831 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 110.95559107831
"amont" "40" "040_fs1" 19 105.107491373324 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 105.107491373324
"amont" "40" "040_fs2" 1 -34.3704683706255 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 34.3704683706255
"amont" "40" "040_fs2" 2 -28.374612007674 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 28.374612007674
"amont" "40" "040_fs2" 3 10.7701752877699 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 10.7701752877699
"amont" "40" "040_fs2" 4 80.8142419916843 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 80.8142419916843
"amont" "40" "040_fs2" 5 80.8605665138117 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 80.8605665138117
"amont" "40" "040_fs2" 6 20.3508498007242 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 20.3508498007242
"amont" "40" "040_fs2" 7 -22.0329980410793 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.0329980410793
"amont" "40" "040_fs2" 8 -69.0745280091626 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 69.0745280091626
"amont" "40" "040_fs2" 9 -74.6625430830235 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 74.6625430830235
"amont" "40" "040_fs2" 10 -65.8144255529824 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 65.8144255529824
"amont" "40" "040_fs2" 11 -51.9090198221951 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 51.9090198221951
"amont" "40" "040_fs2" 12 -36.80943325097 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 36.80943325097
"amont" "40" "040_fs2" 13 -28.8673389164778 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 28.8673389164778
"amont" "40" "040_fs2" 14 -17.7574947690532 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 17.7574947690532
"amont" "40" "040_fs2" 15 -5.3019139997769 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 5.3019139997769
"amont" "40" "040_fs2" 16 1.10266812746136 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 1.10266812746136
"amont" "40" "040_fs2" 17 11.0509485964347 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 11.0509485964347
"amont" "40" "040_fs2" 18 24.6013492261449 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 24.6013492261449
"amont" "40" "040_fs3" 1 -9.02146565179999 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 9.02146565179999
"amont" "40" "040_fs3" 2 -3.00339751719991 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 3.00339751719991
"amont" "40" "040_fs3" 3 46.0126096287921 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 46.0126096287921
"amont" "40" "040_fs3" 4 141.072451538651 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 141.072451538651
"amont" "40" "040_fs3" 5 131.97799746971 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 131.97799746971
"amont" "40" "040_fs3" 6 50.0913148860544 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 50.0913148860544
"amont" "40" "040_fs3" 7 -31.3627340621008 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 31.3627340621008
"amont" "40" "040_fs3" 8 -85.6268313975381 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 85.6268313975381
"amont" "40" "040_fs3" 9 -98.2161424390154 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 98.2161424390154
"amont" "40" "040_fs3" 10 -93.9564885226386 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 93.9564885226386
"amont" "40" "040_fs3" 11 -68.6564099009998 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 68.6564099009998
"amont" "40" "040_fs3" 12 -47.2330199416171 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 47.2330199416171
"amont" "40" "040_fs3" 13 -47.6129102295512 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 47.6129102295512
"amont" "40" "040_fs3" 14 -41.8886904328936 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 41.8886904328936
"amont" "40" "040_fs3" 15 -36.9143069820437 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 36.9143069820437
"amont" "40" "040_fs3" 16 -28.6861272017861 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 28.6861272017861
"amont" "40" "040_fs3" 17 -23.1815155049145 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 23.1815155049145
"amont" "40" "040_fs4" 1 34.2197095970047 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 34.2197095970047
"amont" "40" "040_fs4" 2 52.0726618405986 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 52.0726618405986
"amont" "40" "040_fs4" 3 98.5384254392619 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 98.5384254392619
"amont" "40" "040_fs4" 4 140.199833595921 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 140.199833595921
"amont" "40" "040_fs4" 5 86.1798306702093 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 86.1798306702093
"amont" "40" "040_fs4" 6 27.7547057856389 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 27.7547057856389
"amont" "40" "040_fs4" 7 -19.8743410689986 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 19.8743410689986
"amont" "40" "040_fs4" 8 -66.6770698004156 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 66.6770698004156
"amont" "40" "040_fs4" 9 -92.545489428828 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 92.545489428828
"amont" "40" "040_fs4" 10 -87.6657948299673 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 87.6657948299673
"amont" "40" "040_fs4" 11 -76.3611944691104 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 76.3611944691104
"amont" "40" "040_fs4" 12 -62.4781393254892 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 62.4781393254892
"amont" "40" "040_fs4" 13 -39.0365060342909 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.0365060342909
"amont" "40" "040_fs4" 14 -29.7883764453376 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 29.7883764453376
"amont" "40" "040_fs4" 15 -14.7100004380546 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.7100004380546
"amont" "40" "040_fs4" 16 -4.95398303142804 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 4.95398303142804
"amont" "41" "041_fs1" 1 -5.02593479017136 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 5.02593479017136
"amont" "41" "041_fs1" 2 -11.2395848172523 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 11.2395848172523
"amont" "41" "041_fs1" 3 -53.7105908662107 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 53.7105908662107
"amont" "41" "041_fs1" 4 -118.350707876551 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 118.350707876551
"amont" "41" "041_fs1" 5 -93.0980290119086 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 93.0980290119086
"amont" "41" "041_fs1" 6 -36.9155927793267 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 36.9155927793267
"amont" "41" "041_fs1" 7 20.7474721557822 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 20.7474721557822
"amont" "41" "041_fs1" 8 67.5197593658466 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 67.5197593658466
"amont" "41" "041_fs1" 9 65.1914695351739 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 65.1914695351739
"amont" "41" "041_fs1" 10 60.2577050931912 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 60.2577050931912
"amont" "41" "041_fs1" 11 57.1162662048638 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 57.1162662048638
"amont" "41" "041_fs1" 12 52.6134462363587 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 52.6134462363587
"amont" "41" "041_fs1" 13 42.618331657628 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 42.618331657628
"amont" "41" "041_fs1" 14 45.4205379927677 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 45.4205379927677
"amont" "41" "041_fs1" 15 30.6069073586302 "41.041_fs1" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 30.6069073586302
"amont" "41" "041_fs2" 1 -23.4898473324916 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 23.4898473324916
"amont" "41" "041_fs2" 2 10.7066260953534 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 10.7066260953534
"amont" "41" "041_fs2" 3 63.1243879951165 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 63.1243879951165
"amont" "41" "041_fs2" 4 105.21485479282 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 105.21485479282
"amont" "41" "041_fs2" 5 44.9307743336678 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 44.9307743336678
"amont" "41" "041_fs2" 6 -52.5324883297931 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 52.5324883297931
"amont" "41" "041_fs2" 7 -82.817311163919 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 82.817311163919
"amont" "41" "041_fs2" 8 -71.155070722194 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 71.155070722194
"amont" "41" "041_fs2" 9 -30.7521829543817 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 30.7521829543817
"amont" "41" "041_fs2" 10 -8.86039434290751 "41.041_fs2" "Lees Athas" "Lees Athas.amont" 5.53 84.3 "15.6" "2" 8.86039434290751
