"treatment" "poisson" "fs" "time" "segment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"amont" "2" "002_fs2" 2 "segment_03_pts_54-76" 3.62322326214664 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_03_pts_54-76" 36.6916302827728 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_03_pts_54-76" 62.4763088253851 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_03_pts_54-76" 72.938012418156 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_03_pts_54-76" 78.9664721234618 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_03_pts_54-76" 90.4789297820553 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_03_pts_54-76" 98.7001226953677 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_03_pts_54-76" 120.109632446278 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_03_pts_54-76" 138.45088800753 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_03_pts_54-76" 151.945165723118 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_03_pts_54-76" 164.926842773383 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_03_pts_54-76" 176.130937759876 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_03_pts_54-76" 189.013901939423 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_04_pts_77-98" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_04_pts_77-98" 8.59574352270839 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_04_pts_77-98" 35.9452913188192 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_04_pts_77-98" 67.4311485439169 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_04_pts_77-98" 89.6016965469128 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_04_pts_77-98" 107.283431643526 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_04_pts_77-98" 108.714646941708 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_04_pts_77-98" 110.799055005735 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_04_pts_77-98" 122.40931269411 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_04_pts_77-98" 134.490914271157 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_04_pts_77-98" 161.489674719259 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_04_pts_77-98" 172.355409565211 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_04_pts_77-98" 179.933893983599 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_04_pts_77-98" 199.284837192606 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_05_pts_99-119" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_05_pts_99-119" 10.1635672163505 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_05_pts_99-119" 12.8504382483153 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_05_pts_99-119" 46.6904120823437 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_05_pts_99-119" 86.4687713689841 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_05_pts_99-119" 105.298954614942 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_05_pts_99-119" 125.100549306717 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_05_pts_99-119" 126.798139353552 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_05_pts_99-119" 137.243993321901 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_05_pts_99-119" 144.923322003398 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_05_pts_99-119" 159.924191334739 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_05_pts_99-119" 173.62896519026 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_05_pts_99-119" 187.135550955801 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_05_pts_99-119" 202.536036196564 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_06_pts_120-139" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_06_pts_120-139" 10.9426728744092 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_06_pts_120-139" 35.7516534482623 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_06_pts_120-139" 62.0884387272307 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_06_pts_120-139" 94.9675111076683 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_06_pts_120-139" 112.127169719827 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_06_pts_120-139" 165.829827022376 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_06_pts_120-139" 173.421085430048 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_06_pts_120-139" 175.511456311993 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_06_pts_120-139" 179.976522058198 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_06_pts_120-139" 189.014036745716 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_06_pts_120-139" 198.206709658852 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_06_pts_120-139" 210.221419209901 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_06_pts_120-139" 228.518781039544 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_07_pts_140-156" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_07_pts_140-156" 8.23799216039957 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_07_pts_140-156" 46.776111390959 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_07_pts_140-156" 52.6569959360447 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_07_pts_140-156" 87.5597747223328 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_07_pts_140-156" 116.624268426883 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_07_pts_140-156" 167.104259585772 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_07_pts_140-156" 189.760820522914 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_07_pts_140-156" 205.031357907771 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_07_pts_140-156" 207.877811439331 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_07_pts_140-156" 211.936911736874 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_07_pts_140-156" 218.422188597463 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_07_pts_140-156" 222.852693622744 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_07_pts_140-156" 240.320218323278 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_08_pts_157-170" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_08_pts_157-170" 1.03774838467912 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_08_pts_157-170" 44.0657430782261 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_08_pts_157-170" 81.5735499662083 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_08_pts_157-170" 95.6290333092109 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_08_pts_157-170" 124.666067718933 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_08_pts_157-170" 179.657548755032 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_08_pts_157-170" 211.895737407436 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_08_pts_157-170" 243.494780373164 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_08_pts_157-170" 249.46585929245 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_08_pts_157-170" 253.962863375079 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_08_pts_157-170" 256.772484977009 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_08_pts_157-170" 257.335148440363 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_08_pts_157-170" 272.251597578597 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_09_pts_171-179" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_09_pts_171-179" 3.15124399532714 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_09_pts_171-179" 28.446303482885 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_09_pts_171-179" 87.6800350620544 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_09_pts_171-179" 93.2439150810668 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_09_pts_171-179" 107.731458756637 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_09_pts_171-179" 179.767537945622 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_09_pts_171-179" 205.411570171173 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_09_pts_171-179" 248.321526102032 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_09_pts_171-179" 261.675374874226 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_09_pts_171-179" 265.52043576656 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_09_pts_171-179" 266.683392887622 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_09_pts_171-179" 269.025426219857 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_09_pts_171-179" 283.032168614657 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_10_pts_180-185" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_10_pts_180-185" 1.03010649696962 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_10_pts_180-185" 12.6036556990045 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_10_pts_180-185" 74.6307632186284 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_10_pts_180-185" 83.0320434352726 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_10_pts_180-185" 92.7143127298761 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_10_pts_180-185" 172.749394588135 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_10_pts_180-185" 187.625640437455 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_10_pts_180-185" 231.517850499716 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_10_pts_180-185" 256.624654703156 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_10_pts_180-185" 257.073099123792 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_10_pts_180-185" 260.398370383336 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_10_pts_180-185" 264.250478317592 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_10_pts_180-185" 275.352521288045 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_11_pts_186-190" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_11_pts_186-190" 4.08553592117045 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_11_pts_186-190" 14.9534113838108 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_11_pts_186-190" 71.0055376686471 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_11_pts_186-190" 81.9571697316337 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_11_pts_186-190" 88.4531988959196 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_11_pts_186-190" 145.052998689121 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_11_pts_186-190" 167.337432590811 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_11_pts_186-190" 204.908137623339 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_11_pts_186-190" 237.645414475152 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_11_pts_186-190" 241.355816005583 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_11_pts_186-190" 246.309244649692 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_11_pts_186-190" 251.055035927726 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_11_pts_186-190" 259.449432022567 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 1 "segment_12_pts_191-200" 0 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 2 "segment_12_pts_191-200" 6.11083192140191 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 3 "segment_12_pts_191-200" 16.6091906003205 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 4 "segment_12_pts_191-200" 67.7414578540639 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 5 "segment_12_pts_191-200" 80.9214322147185 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 6 "segment_12_pts_191-200" 81.3043478818214 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 7 "segment_12_pts_191-200" 112.006556005223 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 8 "segment_12_pts_191-200" 139.443766210037 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 9 "segment_12_pts_191-200" 168.631854836503 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 10 "segment_12_pts_191-200" 207.292664111957 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 11 "segment_12_pts_191-200" 218.265455725913 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 12 "segment_12_pts_191-200" 225.107451292112 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 13 "segment_12_pts_191-200" 230.813464595871 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "2" "002_fs2" 14 "segment_12_pts_191-200" 234.653494851032 "2.002_fs2" "Lees Athas" "Lees Athas.amont" 9.96 103.141 "15.5" "5-6"
"amont" "3" "003_fs1" 1 "segment_01_pts_1-27" 0 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 2 "segment_01_pts_1-27" 35.9803657072058 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 3 "segment_01_pts_1-27" 112.409832691003 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 4 "segment_01_pts_1-27" 113.269660466306 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 5 "segment_01_pts_1-27" 149.513215704901 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 6 "segment_01_pts_1-27" 188.873153902777 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 7 "segment_01_pts_1-27" 217.740214941994 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 8 "segment_01_pts_1-27" 225.874699869731 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 9 "segment_01_pts_1-27" 271.152538498313 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 10 "segment_01_pts_1-27" 277.576000050752 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 11 "segment_01_pts_1-27" 280.757116292437 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 12 "segment_01_pts_1-27" 283.953426010539 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 1 "segment_02_pts_28-53" 0 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 2 "segment_02_pts_28-53" 27.1930727369937 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 3 "segment_02_pts_28-53" 90.5955831855258 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 4 "segment_02_pts_28-53" 111.062810651726 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 5 "segment_02_pts_28-53" 132.010280984922 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 6 "segment_02_pts_28-53" 175.451589574392 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 7 "segment_02_pts_28-53" 183.69176486741 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 8 "segment_02_pts_28-53" 200.681912359516 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 9 "segment_02_pts_28-53" 228.495599474109 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 10 "segment_02_pts_28-53" 251.235039671954 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
"amont" "3" "003_fs1" 11 "segment_02_pts_28-53" 254.17555422113 "3.003_fs1" "Cauterets" "Cauterets.amont" 2.26 61.894 "15.6" "5-6"
