"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 4 25 109.61278853676 7.86591212903662 163.740520715074
2 "002_fs1" 4 26 108.813506121132 8.3969910453047 163.740520715074
2 "002_fs1" 4 27 108.012488166076 8.92921849459916 163.740520715074
2 "002_fs1" 4 28 107.210307496487 9.46211070080949 163.740520715074
2 "002_fs1" 4 29 106.407406453147 9.99518388782528 163.740520715074
2 "002_fs1" 4 30 105.603757550249 10.5279542795361 163.740520715074
2 "002_fs1" 4 31 104.799333301981 11.0599380998314 163.740520715074
2 "002_fs1" 4 32 103.994106222533 11.5906515726007 163.740520715074
2 "002_fs1" 4 33 103.188048826094 12.1196109217337 163.740520715074
2 "002_fs1" 4 34 102.381133626855 12.6463323711198 163.740520715074
2 "002_fs1" 4 35 101.573333139005 13.1703321446487 163.740520715074
2 "002_fs1" 4 36 100.764619876734 13.6911264662097 163.740520715074
2 "002_fs1" 4 37 99.9549663542318 14.2082315596925 163.740520715074
2 "002_fs1" 4 38 99.1443450856875 14.7211636489867 163.740520715074
2 "002_fs1" 4 39 98.3327285852911 15.2294389579817 163.740520715074
2 "002_fs1" 4 40 97.5200893672324 15.7325737105671 163.740520715074
2 "002_fs1" 4 41 96.706399945701 16.2300841306324 163.740520715074
2 "002_fs1" 4 42 95.8916328348867 16.7214864420672 163.740520715074
2 "002_fs1" 4 43 95.0757605489791 17.2062968687611 163.740520715074
2 "002_fs1" 4 44 94.2587556021681 17.6840316346035 163.740520715074
2 "002_fs1" 4 45 93.4405905086432 18.154206963484 163.740520715074
2 "002_fs1" 4 46 92.6212377825942 18.6163390792922 163.740520715074
2 "002_fs1" 4 47 91.8006699382107 19.0699442059175 163.740520715074
2 "002_fs1" 4 48 90.9788594896826 19.5145385672496 163.740520715074
2 "002_fs1" 4 49 90.1557789511996 19.9496383871779 163.740520715074
2 "002_fs1" 4 50 89.3314008369511 20.3747598895921 163.740520715074
2 "002_fs1" 4 51 88.5056976611272 20.7894192983816 163.740520715074
2 "002_fs1" 4 52 87.6786419379173 21.193132837436 163.740520715074
2 "002_fs1" 4 53 86.8502061815113 21.5854167306449 163.740520715074
2 "002_fs1" 4 54 86.0203629060989 21.9657872018977 163.740520715074
2 "002_fs1" 4 55 85.1890846258696 22.3337604750841 163.740520715074
2 "002_fs1" 4 56 84.3563438550133 22.6888527740935 163.740520715074
2 "002_fs1" 4 57 83.5221131077197 23.0305803228155 163.740520715074
2 "002_fs1" 4 58 82.6863648981785 23.3584593451396 163.740520715074
2 "002_fs1" 4 59 81.8490717405793 23.6720060649555 163.740520715074
2 "002_fs1" 4 60 81.0102061491119 23.9707367061525 163.740520715074
