"poisson" "fs" "frame" "pts" "X" "Y" "angle" "seg" "angle_diff" "angle_cum_diff" "traitement"
7 "007_fs2" 9 99 0.398849465153319 -69.3151612245858 82.0171156182033 "segment_05_pts_99-119" -6.28578580693606 152.26129553854 "amont"
7 "007_fs2" 9 120 2.48602664346527 -54.5832235498409 70.2342503015235 "segment_06_pts_120-139" -23.1061544395338 206.498294534413 "amont"
7 "007_fs2" 9 140 7.34071042538662 -41.1558390386283 81.8474201864692 "segment_07_pts_140-156" -18.0258381597963 267.872402805024 "amont"
7 "007_fs2" 9 157 8.91378918380789 -29.4417275651888 90.6102928466307 "segment_08_pts_157-170" -11.4970021630384 259.012891889302 "amont"
7 "007_fs2" 9 171 8.8027777806123 -19.4310078385666 91.2150006616233 "segment_09_pts_171-179" 10.3487464547791 235.577286888984 "amont"
7 "007_fs2" 9 180 8.66530921406493 -13.1048849880902 98.7367723002065 "segment_10_pts_180-185" 54.5160768136062 270.288353899049 "amont"
7 "007_fs2" 9 186 7.92344718673107 -9.03389508181766 114.074010336576 "segment_11_pts_186-190" 84.0451751463469 323.672648574532 "amont"
7 "007_fs2" 9 191 6.39987840173856 -5.77256184370532 124.019721850434 "segment_12_pts_191-200" 114.004074913175 369.763255842028 "amont"
8 "008_fs1" 12 1 0 83.3628848642233 -65.7923751522364 "segment_01_pts_1-27" 7.47774433385208 104.31048658534 "amont"
8 "008_fs1" 12 28 8.05652649575896 65.4788503580235 -63.4811870072764 "segment_02_pts_28-53" 3.08726112720493 98.5757370200053 "amont"
8 "008_fs1" 12 54 16.4987335708365 48.5986657628903 -60.9423320738436 "segment_03_pts_54-76" 3.80256111859917 95.4037155858788 "amont"
8 "008_fs1" 12 77 24.6296587404818 34.0001044569527 -56.3436974086555 "segment_04_pts_77-98" 9.74096805084831 123.271557549032 "amont"
8 "008_fs1" 12 99 33.5661697520704 20.6733381087834 -47.2077994211353 "segment_05_pts_99-119" 8.12833700451591 146.528694146174 "amont"
8 "008_fs1" 12 120 44.0670735040471 9.43956678949849 -33.5465397387273 "segment_06_pts_120-139" -1.6541977495905 179.300036566299 "amont"
8 "008_fs1" 12 140 56.0690677172717 1.60671640580847 -20.3726807507194 "segment_07_pts_140-156" 4.85520884044513 209.3076547833 "amont"
8 "008_fs1" 12 157 67.832611595756 -2.70629471398547 -13.448963756879 "segment_08_pts_157-170" 12.7834477180298 248.578990654431 "amont"
