"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"aval" "11" "011_fs1" 6 32.4232560648912 "11.011_fs1" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 32.4232560648912 "léger" "petit"
"aval" "11" "011_fs1" 7 44.9277050995705 "11.011_fs1" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 44.9277050995705 "léger" "petit"
"aval" "11" "011_fs1" 8 44.1845813235936 "11.011_fs1" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 44.1845813235936 "léger" "petit"
"aval" "11" "011_fs1" 9 19.9207045269279 "11.011_fs1" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 19.9207045269279 "léger" "petit"
"aval" "11" "011_fs2" 1 -9.04867718942398 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 9.04867718942398 "léger" "petit"
"aval" "11" "011_fs2" 2 -59.9362449035947 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 59.9362449035947 "léger" "petit"
"aval" "11" "011_fs2" 3 -37.8252184906028 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 37.8252184906028 "léger" "petit"
"aval" "11" "011_fs2" 4 32.0072413291927 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 32.0072413291927 "léger" "petit"
"aval" "11" "011_fs2" 5 59.6585929757961 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 59.6585929757961 "léger" "petit"
"aval" "11" "011_fs2" 6 60.5962976087961 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 60.5962976087961 "léger" "petit"
"aval" "11" "011_fs2" 7 50.0200119271373 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 50.0200119271373 "léger" "petit"
"aval" "11" "011_fs2" 8 23.1343080565176 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 23.1343080565176 "léger" "petit"
"aval" "11" "011_fs2" 9 7.0254670366192 "11.011_fs2" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 7.0254670366192 "léger" "petit"
"aval" "11" "011_fs3" 1 26.181042166593 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 26.181042166593 "léger" "petit"
"aval" "11" "011_fs3" 2 -59.3764632912595 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 59.3764632912595 "léger" "petit"
"aval" "11" "011_fs3" 3 -47.101620837518 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 47.101620837518 "léger" "petit"
"aval" "11" "011_fs3" 4 -4.93532852414305 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 4.93532852414305 "léger" "petit"
"aval" "11" "011_fs3" 5 42.1954593306367 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 42.1954593306367 "léger" "petit"
"aval" "11" "011_fs3" 6 49.7723786255536 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 49.7723786255536 "léger" "petit"
"aval" "11" "011_fs3" 7 54.8821419841175 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 54.8821419841175 "léger" "petit"
"aval" "11" "011_fs3" 8 49.6977092325891 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 49.6977092325891 "léger" "petit"
"aval" "11" "011_fs3" 9 39.3128670046092 "11.011_fs3" "Cauterets" "Cauterets.aval" 1.033 49.689 "17.3" "11-12" 39.3128670046092 "léger" "petit"
"aval" "14" "014_fs1" 1 7.13474257039601 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 7.13474257039601 "léger" "petit"
"aval" "14" "014_fs1" 2 27.3684009595118 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 27.3684009595118 "léger" "petit"
"aval" "14" "014_fs1" 3 84.4021299662624 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 84.4021299662624 "léger" "petit"
"aval" "14" "014_fs1" 4 89.8775268008853 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 89.8775268008853 "léger" "petit"
"aval" "14" "014_fs1" 5 -7.56588290105594 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 7.56588290105594 "léger" "petit"
"aval" "14" "014_fs1" 6 -53.5112799499293 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 53.5112799499293 "léger" "petit"
"aval" "14" "014_fs1" 7 -36.8664624079364 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 36.8664624079364 "léger" "petit"
"aval" "14" "014_fs1" 8 -16.7466520951109 "14.014_fs1" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 16.7466520951109 "léger" "petit"
"aval" "14" "014_fs2" 1 10.4861523835164 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 10.4861523835164 "léger" "petit"
"aval" "14" "014_fs2" 2 -26.469544675432 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 26.469544675432 "léger" "petit"
"aval" "14" "014_fs2" 3 -91.8057452994107 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 91.8057452994107 "léger" "petit"
"aval" "14" "014_fs2" 4 -50.8402711188824 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 50.8402711188824 "léger" "petit"
"aval" "14" "014_fs2" 5 29.7177334250337 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 29.7177334250337 "léger" "petit"
"aval" "14" "014_fs2" 6 38.2588857336224 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 38.2588857336224 "léger" "petit"
"aval" "14" "014_fs2" 7 50.5914143655242 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 50.5914143655242 "léger" "petit"
"aval" "14" "014_fs2" 8 47.9010320821106 "14.014_fs2" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 47.9010320821106 "léger" "petit"
"aval" "14" "014_fs3" 1 -17.593391560983 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 17.593391560983 "léger" "petit"
"aval" "14" "014_fs3" 2 -50.0784859237994 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 50.0784859237994 "léger" "petit"
"aval" "14" "014_fs3" 3 -88.7765766080273 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 88.7765766080273 "léger" "petit"
"aval" "14" "014_fs3" 4 -66.2323391261582 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 66.2323391261582 "léger" "petit"
"aval" "14" "014_fs3" 5 9.86983915009182 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 9.86983915009182 "léger" "petit"
"aval" "14" "014_fs3" 6 24.4409558201168 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 24.4409558201168 "léger" "petit"
"aval" "14" "014_fs3" 7 28.7867521588836 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 28.7867521588836 "léger" "petit"
"aval" "14" "014_fs3" 8 26.6698947769501 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 26.6698947769501 "léger" "petit"
"aval" "14" "014_fs3" 9 27.0914888231561 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 27.0914888231561 "léger" "petit"
"aval" "14" "014_fs3" 10 18.3117483113727 "14.014_fs3" "Cauterets" "Cauterets.aval" 1.704 56.881 "16.8" "11-12" 18.3117483113727 "léger" "petit"
"aval" "15" "015_fs1" 1 1.38120668892418 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 1.38120668892418 "moyen-" "moyen-"
"aval" "15" "015_fs1" 2 -8.75150949151643 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 8.75150949151643 "moyen-" "moyen-"
"aval" "15" "015_fs1" 3 -66.115813644353 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 66.115813644353 "moyen-" "moyen-"
"aval" "15" "015_fs1" 4 -109.81016486782 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 109.81016486782 "moyen-" "moyen-"
"aval" "15" "015_fs1" 5 -44.2931396827343 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 44.2931396827343 "moyen-" "moyen-"
"aval" "15" "015_fs1" 6 25.1895387225628 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 25.1895387225628 "moyen-" "moyen-"
"aval" "15" "015_fs1" 7 32.0117155927439 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 32.0117155927439 "moyen-" "moyen-"
"aval" "15" "015_fs1" 8 -13.7156144070949 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 13.7156144070949 "moyen-" "moyen-"
"aval" "15" "015_fs1" 9 17.3772181471228 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 17.3772181471228 "moyen-" "moyen-"
"aval" "15" "015_fs1" 10 37.7512063975406 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 37.7512063975406 "moyen-" "moyen-"
"aval" "15" "015_fs1" 11 -6.4825467793724 "15.015_fs1" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 6.4825467793724 "moyen-" "moyen-"
"aval" "15" "015_fs2" 1 -1.49118144719156 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 1.49118144719156 "moyen-" "moyen-"
"aval" "15" "015_fs2" 2 -3.5068861684889 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 3.5068861684889 "moyen-" "moyen-"
"aval" "15" "015_fs2" 3 -39.0290651282488 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 39.0290651282488 "moyen-" "moyen-"
"aval" "15" "015_fs2" 4 -65.7001692394076 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 65.7001692394076 "moyen-" "moyen-"
"aval" "15" "015_fs2" 5 -5.41110556994988 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 5.41110556994988 "moyen-" "moyen-"
"aval" "15" "015_fs2" 6 40.2904465468205 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 40.2904465468205 "moyen-" "moyen-"
"aval" "15" "015_fs2" 7 38.5646824900829 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 38.5646824900829 "moyen-" "moyen-"
"aval" "15" "015_fs2" 8 16.4729664150645 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 16.4729664150645 "moyen-" "moyen-"
"aval" "15" "015_fs2" 9 17.9046582181779 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 17.9046582181779 "moyen-" "moyen-"
"aval" "15" "015_fs2" 10 61.6366598500336 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 61.6366598500336 "moyen-" "moyen-"
"aval" "15" "015_fs2" 11 79.0059931986866 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 79.0059931986866 "moyen-" "moyen-"
"aval" "15" "015_fs2" 12 10.8738352709003 "15.015_fs2" "Cauterets" "Cauterets.aval" 3.823 74.055 "16.9" "11-12" 10.8738352709003 "moyen-" "moyen-"
"aval" "16" "016_fs1" 1 -21.8348630848332 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 21.8348630848332 "lourd" "moyen+"
"aval" "16" "016_fs1" 2 -13.2020572335763 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 13.2020572335763 "lourd" "moyen+"
"aval" "16" "016_fs1" 3 36.4804298525393 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 36.4804298525393 "lourd" "moyen+"
"aval" "16" "016_fs1" 4 68.6629011822982 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 68.6629011822982 "lourd" "moyen+"
"aval" "16" "016_fs1" 5 46.7030312675274 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 46.7030312675274 "lourd" "moyen+"
"aval" "16" "016_fs1" 6 1.71526738057983 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 1.71526738057983 "lourd" "moyen+"
"aval" "16" "016_fs1" 7 -21.7092200366233 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 21.7092200366233 "lourd" "moyen+"
"aval" "16" "016_fs1" 8 -49.4464229130785 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 49.4464229130785 "lourd" "moyen+"
"aval" "16" "016_fs1" 9 -55.3577640788372 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 55.3577640788372 "lourd" "moyen+"
"aval" "16" "016_fs1" 10 -53.3577369636466 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 53.3577369636466 "lourd" "moyen+"
"aval" "16" "016_fs1" 11 -52.4835741112173 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 52.4835741112173 "lourd" "moyen+"
"aval" "16" "016_fs1" 12 -47.9177657886255 "16.016_fs1" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 47.9177657886255 "lourd" "moyen+"
"aval" "16" "016_fs2" 1 -29.0513363544789 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 29.0513363544789 "lourd" "moyen+"
"aval" "16" "016_fs2" 2 -27.2942885461967 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 27.2942885461967 "lourd" "moyen+"
"aval" "16" "016_fs2" 3 -1.09905016494042 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 1.09905016494042 "lourd" "moyen+"
"aval" "16" "016_fs2" 4 52.22496801894 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 52.22496801894 "lourd" "moyen+"
"aval" "16" "016_fs2" 5 79.4255903056313 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 79.4255903056313 "lourd" "moyen+"
"aval" "16" "016_fs2" 6 46.6591341554414 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 46.6591341554414 "lourd" "moyen+"
"aval" "16" "016_fs2" 7 -17.6995334460746 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 17.6995334460746 "lourd" "moyen+"
"aval" "16" "016_fs2" 8 -40.422838738124 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 40.422838738124 "lourd" "moyen+"
"aval" "16" "016_fs2" 9 -63.6631532879437 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 63.6631532879437 "lourd" "moyen+"
"aval" "16" "016_fs2" 10 -79.6122632029837 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 79.6122632029837 "lourd" "moyen+"
"aval" "16" "016_fs2" 11 -79.648865329619 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 79.648865329619 "lourd" "moyen+"
"aval" "16" "016_fs2" 12 -81.4292379762826 "16.016_fs2" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 81.4292379762826 "lourd" "moyen+"
"aval" "16" "016_fs3" 1 -18.8650541786223 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 18.8650541786223 "lourd" "moyen+"
"aval" "16" "016_fs3" 2 -24.7437366848991 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 24.7437366848991 "lourd" "moyen+"
"aval" "16" "016_fs3" 3 -37.8152071777793 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 37.8152071777793 "lourd" "moyen+"
"aval" "16" "016_fs3" 4 -58.8417964690367 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 58.8417964690367 "lourd" "moyen+"
"aval" "16" "016_fs3" 5 -74.0475396928327 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 74.0475396928327 "lourd" "moyen+"
"aval" "16" "016_fs3" 6 -76.875463917475 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 76.875463917475 "lourd" "moyen+"
"aval" "16" "016_fs3" 7 -70.1889444023306 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 70.1889444023306 "lourd" "moyen+"
"aval" "16" "016_fs3" 8 -60.8174493541159 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 60.8174493541159 "lourd" "moyen+"
"aval" "16" "016_fs3" 9 -51.3927163367292 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 51.3927163367292 "lourd" "moyen+"
"aval" "16" "016_fs3" 10 -33.4265894280956 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 33.4265894280956 "lourd" "moyen+"
"aval" "16" "016_fs3" 11 -25.6357636366054 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 25.6357636366054 "lourd" "moyen+"
"aval" "16" "016_fs3" 12 -18.887521028874 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 18.887521028874 "lourd" "moyen+"
"aval" "16" "016_fs3" 13 -9.87891863013573 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 9.87891863013573 "lourd" "moyen+"
"aval" "16" "016_fs3" 14 -4.14487766135895 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 4.14487766135895 "lourd" "moyen+"
"aval" "16" "016_fs3" 15 1.82038081428246 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 1.82038081428246 "lourd" "moyen+"
"aval" "16" "016_fs3" 16 3.16414630464664 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 3.16414630464664 "lourd" "moyen+"
"aval" "16" "016_fs3" 17 6.75908294945134 "16.016_fs3" "Lees Athas" "Lees Athas.aval" 7.844 94.31 "17.2" "11-12" 6.75908294945134 "lourd" "moyen+"
"amont" "17" "017_fs1" 1 18.3807689652622 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 18.3807689652622 "moyen-" "moyen-"
"amont" "17" "017_fs1" 2 32.0530439601487 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 32.0530439601487 "moyen-" "moyen-"
"amont" "17" "017_fs1" 3 64.9241661434417 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 64.9241661434417 "moyen-" "moyen-"
"amont" "17" "017_fs1" 4 104.0276333328 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 104.0276333328 "moyen-" "moyen-"
"amont" "17" "017_fs1" 5 117.714861841104 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 117.714861841104 "moyen-" "moyen-"
"amont" "17" "017_fs1" 6 115.737367899031 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 115.737367899031 "moyen-" "moyen-"
"amont" "17" "017_fs1" 7 101.916557633303 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 101.916557633303 "moyen-" "moyen-"
"amont" "17" "017_fs1" 8 64.497304851241 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 64.497304851241 "moyen-" "moyen-"
"amont" "17" "017_fs1" 9 46.3786806272201 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 46.3786806272201 "moyen-" "moyen-"
"amont" "17" "017_fs1" 10 31.5461227166842 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 31.5461227166842 "moyen-" "moyen-"
"amont" "17" "017_fs1" 11 21.9043695843451 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 21.9043695843451 "moyen-" "moyen-"
"amont" "17" "017_fs1" 12 15.1596279931196 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 15.1596279931196 "moyen-" "moyen-"
"amont" "17" "017_fs1" 13 13.9790478622938 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 13.9790478622938 "moyen-" "moyen-"
"amont" "17" "017_fs1" 14 11.5556391342357 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 11.5556391342357 "moyen-" "moyen-"
"amont" "17" "017_fs1" 15 11.2238280155585 "17.017_fs1" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 11.2238280155585 "moyen-" "moyen-"
"amont" "17" "017_fs2" 1 5.12106790096536 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 5.12106790096536 "moyen-" "moyen-"
"amont" "17" "017_fs2" 2 13.0535498297323 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 13.0535498297323 "moyen-" "moyen-"
"amont" "17" "017_fs2" 3 64.1356963834265 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 64.1356963834265 "moyen-" "moyen-"
"amont" "17" "017_fs2" 4 117.436799863736 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 117.436799863736 "moyen-" "moyen-"
"amont" "17" "017_fs2" 5 117.362223518402 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 117.362223518402 "moyen-" "moyen-"
"amont" "17" "017_fs2" 6 75.500445920704 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 75.500445920704 "moyen-" "moyen-"
"amont" "17" "017_fs2" 7 11.4473704613867 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 11.4473704613867 "moyen-" "moyen-"
"amont" "17" "017_fs2" 8 -11.7357987854012 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 11.7357987854012 "moyen-" "moyen-"
"amont" "17" "017_fs2" 9 -19.6386335456548 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 19.6386335456548 "moyen-" "moyen-"
"amont" "17" "017_fs2" 10 -9.66913138000439 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 9.66913138000439 "moyen-" "moyen-"
"amont" "17" "017_fs2" 11 6.60496041260353 "17.017_fs2" "Cauterets" "Cauterets.amont" 4.78 79.556 "16.5" "3-4" 6.60496041260353 "moyen-" "moyen-"
"amont" "18" "018_fs1" 1 42.1927528512033 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 42.1927528512033 "moyen+" "moyen+"
"amont" "18" "018_fs1" 2 15.0654614904369 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 15.0654614904369 "moyen+" "moyen+"
"amont" "18" "018_fs1" 3 -57.5875068934797 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 57.5875068934797 "moyen+" "moyen+"
"amont" "18" "018_fs1" 4 -111.646151715507 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 111.646151715507 "moyen+" "moyen+"
"amont" "18" "018_fs1" 5 -94.9889798478881 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 94.9889798478881 "moyen+" "moyen+"
"amont" "18" "018_fs1" 6 -25.1667907314533 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 25.1667907314533 "moyen+" "moyen+"
"amont" "18" "018_fs1" 7 25.2147071240183 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 25.2147071240183 "moyen+" "moyen+"
"amont" "18" "018_fs1" 8 15.6397116045433 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 15.6397116045433 "moyen+" "moyen+"
"amont" "18" "018_fs1" 9 -2.04401243022778 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 2.04401243022778 "moyen+" "moyen+"
"amont" "18" "018_fs1" 10 -14.2557093628786 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 14.2557093628786 "moyen+" "moyen+"
"amont" "18" "018_fs1" 11 -21.3821512016287 "18.018_fs1" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 21.3821512016287 "moyen+" "moyen+"
"amont" "18" "018_fs2" 1 -4.61488063984945 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 4.61488063984945 "moyen+" "moyen+"
"amont" "18" "018_fs2" 2 -8.92563113181728 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 8.92563113181728 "moyen+" "moyen+"
"amont" "18" "018_fs2" 3 -50.4926249238575 "18.018_fs2" "Lees Athas" "Lees Athas.amont" 6.935 91.188 "16.6" "3-4" 50.4926249238575 "moyen+" "moyen+"
