"treatment" "poisson" "fs" "frame" "ratio_snout_tail" "ratio_ant_post"
"amont" "185" "185_fs2" 8 -13.2190223919104 -6.61470306179228
"amont" "185" "185_fs2" 9 -9.6076206406866 -1.53708215515996
"amont" "185" "185_fs2" 10 1.22091976585563 5.02500277706594
"amont" "185" "185_fs2" 11 14.8593924385572 12.0287391628083
"amont" "185" "185_fs2" 12 19.4226688152319 15.0096357882239
"amont" "185" "185_fs3" 1 7.40319803498426 4.75732458229828
"amont" "185" "185_fs3" 2 52.9113427698296 35.5769015973715
"amont" "185" "185_fs3" 3 120.634490934487 89.772207275477
"amont" "185" "185_fs3" 4 117.073991735112 82.1084553540073
"amont" "185" "185_fs3" 5 36.3496258703661 14.1235680482681
"amont" "185" "185_fs3" 6 -38.0621837351794 -43.9613741871737
"amont" "185" "185_fs3" 7 -80.4917644489553 -58.7697831298506
"amont" "185" "185_fs3" 8 -86.74439224335 -42.3415453800226
"amont" "185" "185_fs3" 9 -54.2389814503959 -25.1883404296064
"amont" "185" "185_fs3" 10 -18.9727854347757 -15.1372945698409
"amont" "186" "186_fs1" 1 -36.5999480990773 -23.3820622788323
"amont" "186" "186_fs1" 2 -55.8252774845646 -31.596258775556
"amont" "186" "186_fs1" 3 -97.5051632256029 -75.379479080753
"amont" "186" "186_fs1" 4 -133.200942791239 -98.9478395744208
"amont" "186" "186_fs1" 5 -103.191487632228 -63.719877363824
"amont" "186" "186_fs1" 6 -41.2080223499579 -11.0969577137692
"amont" "186" "186_fs1" 7 21.2171522503942 26.7640554554102
"amont" "186" "186_fs1" 8 48.9728295498091 41.2054835960167
"amont" "186" "186_fs1" 9 64.2938801994826 44.5186336915571
"amont" "186" "186_fs1" 10 64.7085381872223 46.3098693710492
"amont" "186" "186_fs1" 11 62.9314032023344 44.1663825698241
"amont" "186" "186_fs1" 12 59.1048403313921 40.8066318784662
"amont" "186" "186_fs2" 1 -24.869964081502 -13.2595328560151
"amont" "186" "186_fs2" 2 -39.0172265737005 -22.8581934089377
"amont" "186" "186_fs2" 3 -72.9449700289738 -62.6663230210645
"amont" "186" "186_fs2" 4 -116.722955915096 -84.7005216204852
"amont" "186" "186_fs2" 5 -82.8278003461642 -38.3462507350054
"amont" "186" "186_fs2" 6 -16.4623033891414 7.68571487923762
"amont" "186" "186_fs2" 7 43.1159323898821 33.4870591334605
"amont" "186" "186_fs2" 8 56.1979676074119 38.0359939086252
"amont" "186" "186_fs2" 9 52.7478054653906 33.6732283175904
"amont" "186" "186_fs2" 10 45.0414118289262 26.8468162040335
"amont" "186" "186_fs2" 11 30.503053975572 15.745971221618
"amont" "186" "186_fs2" 12 21.242486981443 8.33072201714958
"amont" "186" "186_fs2" 13 12.6131475134068 1.45256772651388
"amont" "186" "186_fs2" 14 3.59010997453515 -4.71369345310598
"amont" "186" "186_fs2" 15 -2.90637058248541 -11.3808214766613
"aval" "188" "188_fs1" 1 -32.937856889358 -20.4888754511243
"aval" "188" "188_fs1" 2 -32.5312591131785 -22.3399455381439
"aval" "188" "188_fs1" 3 -79.6669843778977 -60.5865021502827
"aval" "188" "188_fs1" 4 -125.449492164723 -103.949585437723
"aval" "188" "188_fs1" 5 -146.627750479857 -103.818067917449
"aval" "188" "188_fs1" 6 -84.2060872812661 -43.9023847858371
"aval" "188" "188_fs1" 7 -43.3580099612606 -11.3995390743509
"aval" "188" "188_fs1" 8 23.0145157105498 20.9908223138928
"aval" "188" "188_fs1" 9 8.83402062183208 13.0892492233503
"aval" "188" "188_fs2" 1 -27.6178429670188 -14.5140824253305
"aval" "188" "188_fs2" 2 -34.0355490554121 -16.6062398793205
"aval" "188" "188_fs2" 3 -75.7916558056433 -61.4083425073583
"aval" "188" "188_fs2" 4 -123.724571168616 -99.2806304995539
"aval" "188" "188_fs2" 5 -150.165688273371 -103.469319716189
"aval" "188" "188_fs2" 6 -90.6847456555707 -59.0795387478071
"aval" "188" "188_fs2" 7 -49.4807572595613 -22.8972821812525
"aval" "188" "188_fs2" 8 -17.050718625852 4.11990741162828
"aval" "188" "188_fs2" 9 27.1088160537349 26.4477749421115
"aval" "188" "188_fs2" 10 51.0986722034008 40.1814181267807
"aval" "188" "188_fs2" 11 58.4792893558869 50.3899544249215
"aval" "188" "188_fs2" 12 71.9112520575885 61.520604938871
"aval" "188" "188_fs2" 13 73.3810109108195 66.4055038082447
"aval" "188" "188_fs2" 14 90.9964656069994 72.8687853240252
"aval" "188" "188_fs2" 15 95.7035579475828 73.2559646880621
"aval" "189" "189_fs1" 1 2.07332618941842 0.517555791864851
"aval" "189" "189_fs1" 2 14.8272821439067 7.191791611181
"aval" "189" "189_fs1" 3 76.6296693236145 71.4939637463262
"aval" "189" "189_fs1" 4 122.518873760363 90.48694232302
"aval" "189" "189_fs1" 5 93.9762044689454 49.3625693450091
"aval" "189" "189_fs1" 6 -15.4198260669489 -22.7302792439444
"aval" "189" "189_fs1" 7 -38.1532760170188 -27.1403695114466
"aval" "189" "189_fs2" 1 12.7499136894992 7.45601279068788
"aval" "189" "189_fs2" 2 60.0804130439258 43.3350472903599
"aval" "189" "189_fs2" 3 107.25457046626 91.1902336157371
"aval" "189" "189_fs2" 4 70.7355022599246 39.5186788031368
"aval" "189" "189_fs2" 5 29.9287945993972 -4.87461677427285
"aval" "189" "189_fs2" 6 -37.4003384262019 -32.8749366873975
"aval" "189" "189_fs2" 7 -44.065981380363 -23.6441772428051
"aval" "189" "189_fs2" 8 -38.736436253437 -13.1641115427268
"aval" "189" "189_fs2" 9 -9.81824458730404 -5.00648362714185
"aval" "189" "189_fs3" 1 -39.7854759049134 -20.4095199110332
"aval" "189" "189_fs3" 2 40.1341059956987 30.2905600685588
"aval" "189" "189_fs3" 3 94.7153440479474 82.4377796854193
"aval" "189" "189_fs3" 4 115.797560972918 75.2907179956372
"aval" "189" "189_fs3" 5 30.8768992474165 -1.83846267824234
"aval" "189" "189_fs3" 6 -52.2057255625366 -32.2802915732424
"aval" "189" "189_fs3" 7 -28.9699297270919 -10.2157987995654
"aval" "189" "189_fs3" 8 -3.08521017807178 10.690251548368
"aval" "189" "189_fs3" 9 33.1884955267813 30.1210353789992
"aval" "189" "189_fs3" 10 45.5101266266782 37.4196887659201
"aval" "190" "190_fs1" 1 18.801277625726 9.86212609283075
"aval" "190" "190_fs1" 2 21.6473513198077 13.0368937322663
"aval" "190" "190_fs1" 3 30.5671824996309 28.5707625055027
"aval" "190" "190_fs1" 4 112.767147772624 84.7530428261606
"aval" "190" "190_fs1" 5 164.086747794618 114.819365634628
"aval" "190" "190_fs1" 6 127.212406971612 83.8621593815421
"aval" "190" "190_fs1" 7 107.646452556256 74.0619825919329
"aval" "190" "190_fs1" 8 62.6301523610654 36.9746457110298
"aval" "190" "190_fs1" 9 18.1820379538197 -5.920693303988
"aval" "190" "190_fs1" 10 -18.3182047250718 -14.2137557330787
"aval" "190" "190_fs1" 11 -26.4992349996443 -21.6230192778908
"aval" "190" "190_fs1" 12 -32.996841099246 -25.7033332833222
"aval" "190" "190_fs1" 13 -45.8378258910152 -32.1395216952779
"aval" "190" "190_fs1" 14 -52.7097200500828 -34.8635363174542
"aval" "190" "190_fs2" 1 -5.18295536541191 -4.49615331671981
"aval" "190" "190_fs2" 2 -14.7187731062047 -10.0687422705473
"aval" "190" "190_fs2" 3 -56.8288689575015 -43.6170744705172
"aval" "190" "190_fs2" 4 -141.71739322942 -103.602789267461
"aval" "190" "190_fs2" 5 -153.921474428219 -119.563853319815
"aval" "190" "190_fs2" 6 -101.967629857413 -47.6860176912987
"aval" "190" "190_fs2" 7 -60.5249230668694 -8.68384698837463
"aval" "190" "190_fs2" 8 -20.3884107387103 2.37041821935102
"aval" "190" "190_fs2" 9 14.514682879669 13.2627304716542
"aval" "190" "190_fs2" 10 23.0076475564383 12.5045249256873
"aval" "190" "190_fs2" 11 26.9992345469541 12.269831062278
"aval" "190" "190_fs2" 12 17.1172815043609 9.74906266030061
"aval" "190" "190_fs2" 13 17.4022249460508 8.08178573060178
"aval" "190" "190_fs3" 1 -60.8166319707575 -36.1318583344896
"aval" "190" "190_fs3" 2 -61.6145761510546 -38.2445268835449
"aval" "190" "190_fs3" 3 -94.0574431820243 -73.0480416373227
"aval" "190" "190_fs3" 4 -148.392431000925 -112.58433458197
"aval" "190" "190_fs3" 5 -156.49411107809 -108.371211054406
"aval" "190" "190_fs3" 6 -111.996565962572 -75.4889799910098
"aval" "190" "190_fs3" 7 -96.8638553040184 -62.7582061798676
"aval" "190" "190_fs3" 8 -16.9210619377186 6.45444217690641
"aval" "190" "190_fs3" 9 43.3518601602908 40.1209142765676
"aval" "190" "190_fs3" 10 78.2660412422047 55.4941312321446
"aval" "190" "190_fs3" 11 74.2646428254951 51.2874610502731
"aval" "190" "190_fs3" 12 81.6122355164019 54.6784991019498
"aval" "190" "190_fs4" 1 -16.7307181595454 -3.55628542509237
"aval" "190" "190_fs4" 2 2.00391388043573 4.06827698189286
"aval" "190" "190_fs4" 3 38.0761050132342 37.3188168555787
"aval" "190" "190_fs4" 4 120.61736993289 97.0038904855389
"aval" "190" "190_fs4" 5 -164.583966075982 125.485025826678
"aval" "190" "190_fs4" 6 147.079347075647 108.347417168347
"aval" "190" "190_fs4" 7 35.4308127161243 16.5340491758099
"aval" "190" "190_fs4" 8 -55.1612093378601 -50.3225568658231
"aval" "190" "190_fs4" 9 -79.2869369896247 -48.9190508106033
"aval" "190" "190_fs4" 10 -67.0281695723121 -40.0661402020519
"aval" "190" "190_fs4" 11 -68.1853348077607 -35.0417393902146
"aval" "190" "190_fs4" 12 -47.1525546847195 -19.228461552571
"aval" "190" "190_fs4" 13 -27.7995792762465 -8.53255768987634
"aval" "190" "190_fs4" 14 -19.4785447178991 -8.84124044366422
"aval" "191" "191_fs1" 1 42.274071679063 28.4572481690197
"aval" "191" "191_fs1" 2 8.99176661013877 9.97898151681471
"aval" "191" "191_fs1" 3 -32.7541541854592 -46.8216586903617
"aval" "191" "191_fs1" 4 -88.9650358010096 -63.2142739143815
"aval" "191" "191_fs1" 5 -18.6567849613322 1.59452412365584
"aval" "191" "191_fs1" 6 75.5732985306967 49.7551638464971
"aval" "191" "191_fs1" 7 11.2922240292291 -6.04285431036431
"aval" "191" "191_fs1" 8 -81.7045046060739 -66.7865583472988
"aval" "191" "191_fs1" 9 -103.878164547323 -78.7470568497108
"aval" "191" "191_fs1" 10 -68.7185315349083 -33.1680810129395
"aval" "191" "191_fs1" 11 -27.0455277981857 -3.10804560322856
"aval" "191" "191_fs1" 12 10.2650938631224 10.8815761625105
"aval" "191" "191_fs2" 1 11.8871570825608 9.87767556802996
"aval" "191" "191_fs2" 2 9.97154067333594 6.66735097928466
"aval" "191" "191_fs2" 3 -31.5915038380017 -33.0218242617733
"aval" "191" "191_fs2" 4 -97.0753215047057 -79.4171688325061
"aval" "191" "191_fs2" 5 -122.592829414566 -84.9271683948114
"aval" "191" "191_fs2" 6 -64.2341803623427 -35.6277937119801
"aval" "191" "191_fs2" 7 -6.3180468122556 10.6786993973703
"aval" "191" "191_fs2" 8 56.32258416461 55.6975112483611
"aval" "191" "191_fs2" 9 102.004218305247 80.4346037077398
"aval" "191" "191_fs2" 10 135.794902156146 100.061283827213
"aval" "191" "191_fs2" 11 154.213216546631 107.707930209008
"aval" "191" "191_fs2" 12 165.230859184853 113.242997093961
"aval" "192" "192_fs1" 1 37.1240899864686 24.4995474617012
"aval" "192" "192_fs1" 2 41.2510602269527 27.3998165905326
"aval" "192" "192_fs1" 3 51.3392671251073 42.9765625927191
"aval" "192" "192_fs1" 4 127.523687023212 97.4751618092868
"aval" "192" "192_fs1" 5 166.62670601742 123.622725973036
"aval" "192" "192_fs1" 6 101.874580964945 63.2847995147328
"aval" "192" "192_fs1" 7 32.3259455838646 -0.492528623552289
"aval" "192" "192_fs1" 8 -22.9093397737442 -34.6277472280005
"aval" "192" "192_fs1" 9 -89.0111158022138 -65.6383486312598
"aval" "192" "192_fs1" 10 -103.193322706228 -76.6763255182108
"aval" "192" "192_fs1" 11 -110.252018228437 -80.3355340997418
"aval" "192" "192_fs1" 12 -112.187417276012 -84.2436094001617
"aval" "193" "193_fs1" 1 13.4772761867758 11.1189570819212
"aval" "193" "193_fs1" 2 27.7819355549942 27.8981373324031
"aval" "193" "193_fs1" 3 119.204221951451 93.9763627230454
"aval" "193" "193_fs1" 4 170.75068041528 116.328880659641
"aval" "193" "193_fs1" 5 116.388829650381 70.722274534171
"aval" "193" "193_fs1" 6 76.2120854169917 42.1840176545469
"aval" "193" "193_fs1" 7 50.7646605008198 22.7430348869346
"aval" "193" "193_fs1" 8 0.171639982376973 -3.8627082395254
"aval" "193" "193_fs1" 9 -4.3046597766097 -12.2383300903332
"aval" "193" "193_fs1" 10 -15.2987188818836 -15.9581916674539
"aval" "193" "193_fs1" 11 -30.0743375099953 -20.9104910786888
"aval" "193" "193_fs1" 12 -27.4216884760464 -21.1758783250233
"aval" "193" "193_fs1" 13 -28.23275480879 -23.2045264478812
"aval" "193" "193_fs2" 1 10.1400049190126 7.35981118985021
"aval" "193" "193_fs2" 2 -9.54996374534818 -2.90817932890837
"aval" "193" "193_fs2" 3 -91.1099051172926 -75.4020019196903
"aval" "193" "193_fs2" 4 -133.890888554807 -99.197902282268
"aval" "193" "193_fs2" 5 -36.0456453413784 0.715077470912888
"aval" "193" "193_fs2" 6 46.412242533865 45.0406864520079
"aval" "193" "193_fs2" 7 78.0989232495072 55.8519418990441
"aval" "193" "193_fs2" 8 74.6836717391654 43.4574966424457
"aval" "193" "193_fs2" 9 69.0563483257431 37.5101560932828
"aval" "193" "193_fs2" 10 72.2522732514924 39.5063820301644
"aval" "193" "193_fs3" 1 -21.0602884511063 -13.062626693031
"aval" "193" "193_fs3" 2 -16.8855742706715 -6.61477124004594
"aval" "193" "193_fs3" 3 33.375792660355 41.6382870685889
"aval" "193" "193_fs3" 4 168.369889678784 126.683453461717
"aval" "193" "193_fs3" 5 146.425421730317 89.4633066143056
"aval" "193" "193_fs3" 6 10.9357467371282 -6.18262070006068
"aval" "193" "193_fs3" 7 -10.5520251391541 -27.1438969939496
"aval" "193" "193_fs3" 8 -69.7411052397704 -44.5275911967148
"aval" "193" "193_fs3" 9 -75.1065510412643 -43.9286245399938
"aval" "193" "193_fs3" 10 -68.1771776134857 -38.5769038074932
"amont" "194" "194_fs1" 1 12.7896075714476 10.7260943469605
"amont" "194" "194_fs1" 2 8.11747183008049 7.62355364321866
"amont" "194" "194_fs1" 3 -100.155494495972 -66.7938377058726
"amont" "194" "194_fs1" 4 -170.539828917005 -121.448018598489
"amont" "194" "194_fs1" 5 -118.479804769803 -76.7863398861861
"amont" "194" "194_fs1" 6 20.5449414468671 24.9659165393201
"amont" "194" "194_fs1" 7 56.3470042629556 39.2251849856893
"amont" "194" "194_fs1" 8 20.936578426771 4.63800109451716
"amont" "194" "194_fs1" 9 -8.35473872488558 0.632302600263728
"amont" "194" "194_fs2" 1 30.6365397994972 11.5680486871432
"amont" "194" "194_fs2" 2 -24.143823841032 -31.7186217057436
"amont" "194" "194_fs2" 3 -93.9210126692675 -73.3621374492216
"amont" "194" "194_fs2" 4 -62.9281084841506 -32.1683817313501
"amont" "194" "194_fs2" 5 24.5806935389376 27.9089751846275
"amont" "194" "194_fs2" 6 51.380451121815 43.2487583091171
"amont" "194" "194_fs2" 7 76.8022167632915 54.0654627817603
"amont" "194" "194_fs2" 8 78.8060898478146 49.4758691928446
"amont" "194" "194_fs2" 9 74.8179947908027 43.334695099461
"amont" "194" "194_fs2" 10 68.0609376307691 34.8721326414775
"amont" "195" "195_fs1" 1 15.8531806661652 9.58640777639786
"amont" "195" "195_fs1" 2 -14.3096716402401 -8.16241528855426
"amont" "195" "195_fs1" 3 -87.220005429639 -75.4107727207169
"amont" "195" "195_fs1" 4 -56.5353468558284 -35.4322578056901
"amont" "195" "195_fs1" 5 43.7733765628875 47.5275878226113
"amont" "195" "195_fs1" 6 85.4480920460139 67.2297268612542
"amont" "195" "195_fs1" 7 -14.7646486138719 -23.0700456795298
"amont" "195" "195_fs1" 8 -35.8212740171424 -13.2262242783937
"amont" "195" "195_fs1" 9 23.9537988357668 33.7215412347749
"amont" "195" "195_fs1" 10 50.4313390493068 27.0407008283673
"amont" "195" "195_fs2" 1 -29.3401078977533 -6.98600836165801
"amont" "195" "195_fs2" 2 -43.0688382806607 -30.7267546907564
"amont" "195" "195_fs2" 3 -158.328989776456 -105.992131507561
"amont" "195" "195_fs2" 4 -174.966810609392 -128.586779972406
"amont" "195" "195_fs2" 5 -123.616162929114 -70.4060816572374
"amont" "195" "195_fs2" 6 -56.4297340908637 -28.3443440502994
"amont" "195" "195_fs2" 7 -96.5036883358088 -75.5269262727187
"amont" "195" "195_fs2" 8 -137.661206673142 -104.433917579993
"amont" "195" "195_fs2" 9 -92.2916189282217 -43.3894768536333
"amont" "195" "195_fs2" 10 -14.6947780136136 1.82790613305656
"amont" "195" "195_fs2" 11 -5.52268062300155 -8.53494772950151
"amont" "196" "196_fs1" 1 -42.3529618582288 -27.8058927247486
"amont" "196" "196_fs1" 2 -6.61583083180219 -7.77424474752419
"amont" "196" "196_fs1" 3 74.0740745153897 62.5403788408692
"amont" "196" "196_fs1" 4 111.433014804676 83.9724921735724
"amont" "196" "196_fs1" 5 45.445060047995 12.8596053690644
"amont" "196" "196_fs1" 6 -10.6145362719063 -30.7577641463077
"amont" "196" "196_fs1" 7 -89.7404197683681 -66.5756876345811
"amont" "196" "196_fs1" 8 -125.017148408131 -83.7301722475278
"amont" "196" "196_fs1" 9 -125.916450846661 -86.3545536998756
"amont" "196" "196_fs1" 10 -119.947472796672 -84.8709477979712
"amont" "196" "196_fs1" 11 -111.737450888555 -79.4293143297609
"amont" "196" "196_fs1" 12 -105.606413214433 -76.0776477960098
"amont" "196" "196_fs1" 13 -98.2074554670498 -67.5709264745432
"amont" "196" "196_fs1" 14 -85.335866042211 -58.7929782704712
"amont" "196" "196_fs1" 15 -84.7984267618823 -59.0001679270244
"amont" "196" "196_fs1" 16 -78.9382986326368 -53.5249602160979
"amont" "196" "196_fs2" 1 36.6781148041671 25.956847017974
"amont" "196" "196_fs2" 2 29.5216078040978 21.0909525988579
"amont" "196" "196_fs2" 3 -43.0952284410049 -39.3373528617817
"amont" "196" "196_fs2" 4 -90.4321303868103 -62.8971635788882
"amont" "196" "196_fs2" 5 -39.4445241371075 -16.2156278554479
"amont" "196" "196_fs2" 6 10.8614693890498 25.9992507190028
"amont" "196" "196_fs2" 7 60.8317663112521 57.9898049862007
"amont" "196" "196_fs2" 8 94.2492432127991 69.1647411431126
"amont" "196" "196_fs2" 9 98.0293472503964 68.0489763007556
"amont" "196" "196_fs2" 10 91.2273680246474 63.0111561449645
"amont" "196" "196_fs2" 11 84.7316380198337 59.749574420954
"amont" "196" "196_fs3" 1 -9.38463389628023 -2.94158103349278
"amont" "196" "196_fs3" 2 4.87624739870478 1.7151299854097
"amont" "196" "196_fs3" 3 102.513725578342 80.1377769067668
"amont" "196" "196_fs3" 4 157.267780401163 121.873458307535
"amont" "196" "196_fs3" 5 154.109018906907 106.88762089722
"amont" "196" "196_fs3" 6 48.6292379158504 16.007708470738
"amont" "196" "196_fs3" 7 -17.6314243691873 -9.41257176443148
"amont" "196" "196_fs3" 8 58.8323631944789 50.5501994634828
"amont" "196" "196_fs3" 9 102.966385782219 75.3482836336078
"amont" "196" "196_fs3" 10 92.2562460101007 55.1500858546214
"amont" "196" "196_fs3" 11 48.2893916973462 19.0219555855013
"amont" "196" "196_fs3" 12 25.4635481559856 13.4151181789078
"amont" "197" "197_fs1" 1 33.5264308288467 24.8002204289686
"amont" "197" "197_fs1" 2 -16.1383212335312 -20.1980204979733
"amont" "197" "197_fs1" 3 -116.782793287913 -92.6045349192842
"amont" "197" "197_fs1" 4 -111.880497447953 -82.4988166558027
"amont" "197" "197_fs1" 5 -49.6478914339294 -20.5767631069619
"amont" "197" "197_fs1" 6 18.5364982049652 25.0044447572399
"amont" "197" "197_fs1" 7 68.0967694382953 55.4318421440406
"amont" "197" "197_fs1" 8 93.499820964449 67.5266255382331
"amont" "197" "197_fs1" 9 101.706609945187 76.6025377235633
"amont" "197" "197_fs1" 10 105.509712032383 80.7547296833841
"amont" "197" "197_fs1" 11 107.128563265607 82.880345960658
"amont" "197" "197_fs2" 1 -30.519470308112 -20.6208157780709
"amont" "197" "197_fs2" 2 -41.9078667815607 -27.9685918527907
"amont" "197" "197_fs2" 3 -126.123769501392 -87.9478599273993
"amont" "197" "197_fs2" 4 -158.830336920947 -118.665589746294
"amont" "197" "197_fs2" 5 -39.0912478335832 -18.032501077336
"amont" "197" "197_fs2" 6 38.0800850374494 39.2695148205708
"amont" "197" "197_fs2" 7 99.3002333113516 70.0884836059662
"amont" "197" "197_fs2" 8 117.703512203737 85.0366473573839
"amont" "197" "197_fs2" 9 129.817106470991 91.6750267013561
"amont" "197" "197_fs2" 10 135.092532176053 92.9381406028198
"amont" "197" "197_fs2" 11 111.279047666311 82.3418194191084
"amont" "198" "198_fs1" 1 -37.5843069112277 -23.8001295382994
"amont" "198" "198_fs1" 2 -42.6915744218498 -32.6745239518875
"amont" "198" "198_fs1" 3 -68.1346455701835 -61.7577549943408
"amont" "198" "198_fs1" 4 -124.337419836146 -87.5017528381971
"amont" "198" "198_fs1" 5 -105.680956292224 -59.913486423793
"amont" "198" "198_fs1" 6 -43.2189068428212 1.0666591899836
"amont" "198" "198_fs1" 7 -5.85026243985988 18.9306541264856
"amont" "198" "198_fs1" 8 54.898765462274 34.0454097824419
"amont" "198" "198_fs1" 9 49.2598983380389 25.1484923202304
"amont" "198" "198_fs1" 10 44.1971392621002 25.4103416257587
"amont" "198" "198_fs1" 11 43.643214344925 26.9381428110698
"amont" "198" "198_fs2" 1 -9.02410109017717 1.58426951940208
"amont" "198" "198_fs2" 2 -9.1483360049325 7.91573210130719
"amont" "198" "198_fs2" 3 21.6928781674527 29.9593538134816
"amont" "198" "198_fs2" 4 75.6119779845168 74.65093221553
"amont" "198" "198_fs2" 5 119.259565211312 88.7795213818095
"amont" "198" "198_fs2" 6 63.4009880205918 36.6535612497875
"amont" "198" "198_fs2" 7 29.1435857726853 -5.79050179511299
"amont" "198" "198_fs2" 8 -37.5573190223881 -17.2933562571527
"amont" "198" "198_fs2" 9 12.1413548164603 20.7315540737495
"amont" "198" "198_fs2" 10 15.3295370459437 27.3067843556577
"amont" "198" "198_fs2" 11 41.6892589871111 10.8003354216087
"amont" "199" "199_fs1" 1 -14.0594891510182 -11.8659596239052
"amont" "199" "199_fs1" 2 -20.4514699350176 -12.4191566794042
"amont" "199" "199_fs1" 3 71.5879524825399 56.5103558180053
"amont" "199" "199_fs1" 4 126.429884796999 98.6617702807004
"amont" "199" "199_fs1" 5 46.4471534441465 21.5227865396486
"amont" "199" "199_fs1" 6 -48.7413673162426 -41.9741221110676
"amont" "199" "199_fs1" 7 -53.1601529925496 -30.5332741560382
"amont" "199" "199_fs1" 8 -9.98547980829204 2.48094716003882
"amont" "199" "199_fs1" 9 22.7384176537143 14.461581338354
"amont" "199" "199_fs2" 1 12.3579279099461 4.47851645085751
"amont" "199" "199_fs2" 2 -15.7970073430781 -14.970392028437
"amont" "199" "199_fs2" 3 -95.8369360798981 -70.9079138151501
"amont" "199" "199_fs2" 4 164.954943531863 -135.471669909378
"amont" "199" "199_fs2" 5 -157.744986520464 -111.476850856544
"amont" "199" "199_fs2" 6 -71.8372177302 -34.4957126888554
"amont" "199" "199_fs2" 7 -11.3196070096378 5.21798928943912
"amont" "199" "199_fs2" 8 13.3316290174984 4.54267274131684
"amont" "199" "199_fs2" 9 -20.3485294710999 -24.1460173882627
"amont" "199" "199_fs2" 10 -55.2332079555512 -43.3078992924753
"amont" "199" "199_fs3" 1 33.7097895394743 13.3496605808966
"amont" "199" "199_fs3" 2 37.7507003804305 21.8439331127374
"amont" "199" "199_fs3" 3 144.34846510478 97.6167508821827
"amont" "199" "199_fs3" 4 98.4842096273762 67.0507925263709
"amont" "199" "199_fs3" 5 -24.2796626415285 -30.1056100217524
"amont" "199" "199_fs3" 6 -17.4117160289024 -7.95661255611034
"amont" "199" "199_fs3" 7 53.5443750131885 50.2963830005149
"amont" "199" "199_fs3" 8 6.09119840699958 -7.68519156766044
"amont" "199" "199_fs3" 9 -22.2485127875765 -11.5135332928103
"amont" "200" "200_fs1" 1 3.64783908809656 1.7604318453715
"amont" "200" "200_fs1" 2 5.61375395713372 3.24518174881558
"amont" "200" "200_fs1" 3 30.1748064810149 20.8797476013406
"amont" "200" "200_fs1" 4 96.9497907735576 72.2630441898985
"amont" "200" "200_fs1" 5 163.97054064619 118.147525123696
"amont" "200" "200_fs1" 6 178.514103221196 128.552609368268
"amont" "200" "200_fs1" 7 117.679880710671 70.0745262702019
"amont" "200" "200_fs1" 8 64.6645233659772 15.9618462162395
"amont" "200" "200_fs1" 9 12.390017451074 -7.97650577291
"amont" "200" "200_fs1" 10 -13.2445976700295 -21.2252262432452
"amont" "200" "200_fs1" 11 -40.2731658110534 -29.3588736568566
"amont" "200" "200_fs1" 12 -37.8596608753778 -24.631679651666
"amont" "200" "200_fs1" 13 -50.2302245665775 -27.5268786888781
"amont" "200" "200_fs1" 14 -35.0080628487227 -17.2871399172496
"amont" "200" "200_fs1" 15 -30.7255972180747 -12.2262574623314
"amont" "200" "200_fs2" 1 40.9446221149857 25.1626478979711
"amont" "200" "200_fs2" 2 55.0752854783092 30.8530531906273
"amont" "200" "200_fs2" 3 59.7165084199459 49.1037645294972
"amont" "200" "200_fs2" 4 83.5876234085403 78.5701411849499
"amont" "200" "200_fs2" 5 116.330092551321 85.7667262477122
"amont" "200" "200_fs2" 6 80.4994703585268 38.0166802752391
"amont" "200" "200_fs2" 7 53.5839011353013 11.5534333363302
"amont" "200" "200_fs2" 8 25.0451245299033 -9.34713670953465
"amont" "200" "200_fs2" 9 -1.14245791254535 -22.7260806490694
"amont" "200" "200_fs2" 10 -36.7552993269198 -39.3778493430496
"amont" "200" "200_fs2" 11 -45.3322095436747 -44.540335671937
"amont" "200" "200_fs2" 12 -50.298690187614 -44.7423661573133
"amont" "200" "200_fs2" 13 -45.4908267230379 -43.6388667377243
"amont" "200" "200_fs2" 14 -60.622611526137 -47.7901613030356
"amont" "200" "200_fs2" 15 -59.4015066314911 -46.5649002654116
"amont" "200" "200_fs2" 16 -59.1468638023038 -44.7484438872515
"amont" "200" "200_fs3" 1 25.6082440446066 16.8407895189609
"amont" "200" "200_fs3" 2 29.0035935074574 19.4825541290121
"amont" "200" "200_fs3" 3 61.3335369846183 50.6143835382226
"amont" "200" "200_fs3" 4 134.242350218787 101.958105188487
"amont" "200" "200_fs3" 5 165.398460678507 122.964160920675
"amont" "200" "200_fs3" 6 171.209662011744 114.837060281354
"amont" "200" "200_fs3" 7 130.012354978482 80.9997009540584
"amont" "200" "200_fs3" 8 98.9119897251304 39.978514691921
"amont" "200" "200_fs3" 9 43.8635335499505 6.04322952278724
"amont" "200" "200_fs3" 10 3.67376915778678 -10.4068873237493
"amont" "200" "200_fs3" 11 -14.4356142541857 -17.9563385312977
"amont" "200" "200_fs3" 12 -24.5379157880209 -19.747848772709
"amont" "200" "200_fs3" 13 -21.4620895256161 -18.4063248734125
"amont" "201" "201_fs1" 1 -21.6774874560208 -5.76628036633093
"amont" "201" "201_fs1" 2 26.856724108206 28.1609260193437
"amont" "201" "201_fs1" 3 131.514067871222 105.521553449487
"amont" "201" "201_fs1" 4 139.651718886408 99.740599840001
"amont" "201" "201_fs1" 5 36.9580304347199 7.67609797131902
"amont" "201" "201_fs1" 6 -27.636126942494 -19.5362944913776
"amont" "201" "201_fs1" 7 75.1434894674318 54.4319474581278
