"traitement" "poisson" "fs" "time" "d_travelled_cm" "dt" "speed" "accel"
"amont" 26 "026_fs2" 83 0.209951609460702 8.3 0.0252953746338196 -0.00318052390998001
"aval" 27 "027_fs1" 8.3 0 NA NA NA
"aval" 27 "027_fs1" 16.6 0.304797504333052 8.3 0.0367225908835003 NA
"aval" 27 "027_fs1" 24.9 0.785578838328767 8.3 0.0946480528106948 0.00697897131652946
"aval" 27 "027_fs1" 33.2 0.726441732671064 8.3 0.0875231003218149 -0.000858428010708418
"aval" 27 "027_fs1" 41.5 0.646288049935139 8.3 0.0778660301126673 -0.00116350243483706
"aval" 27 "027_fs1" 49.8 0.969191391896305 8.3 0.116770047216422 0.00468723097635602
"aval" 27 "027_fs1" 58.1 0.641060483514992 8.3 0.0772362028331316 -0.00476311378111936
"aval" 27 "027_fs1" 66.4 0.692897443177588 8.3 0.0834816196599503 0.000752459858652857
"aval" 27 "027_fs1" 74.7 0.686492542424306 8.3 0.0827099448703983 -9.29728662110802e-05
"aval" 27 "027_fs1" 83 0.39759340658674 8.3 0.0479028200706916 -0.00419362949394057
"aval" 27 "027_fs1" 91.3 0.506252570345338 8.30000000000001 0.0609942855837756 0.00157728500157639
"aval" 27 "027_fs1" 99.6 0.311923175127004 8.29999999999998 0.0375811054369885 -0.00282086507792616
"aval" 27 "027_fs2" 8.3 0 NA NA NA
"aval" 27 "027_fs2" 16.6 0.222140146929981 8.3 0.0267638731240941 NA
"aval" 27 "027_fs2" 24.9 0.902030244334871 8.3 0.108678342690948 0.00986921320082582
"aval" 27 "027_fs2" 33.2 0.636822372958146 8.3 0.076725587103391 -0.00384972958886233
"aval" 27 "027_fs2" 41.5 0.692897122732811 8.3 0.083481581052146 0.000813975174548788
"aval" 27 "027_fs2" 49.8 1.15477790445699 8.3 0.139129868006866 0.00670461288611089
"aval" 27 "027_fs2" 58.1 0.935742831283251 8.3 0.112740100154609 -0.00317949010268166
"aval" 27 "027_fs2" 66.4 1.03177921119799 8.3 0.124310748337107 0.00139405399789143
"aval" 27 "027_fs2" 74.7 1.0428403156284 8.3 0.125643411521494 0.000160561829444127
"aval" 27 "027_fs2" 83 0.756271311785165 8.3 0.091117025516285 -0.00415980554279623
"aval" 27 "027_fs2" 91.3 0.663445343306238 8.30000000000001 0.0799331738923177 -0.00134745200288762
"aval" 27 "027_fs3" 8.3 0 NA NA NA
"aval" 27 "027_fs3" 16.6 0.392110170168103 8.3 0.0472421891768799 NA
"aval" 27 "027_fs3" 24.9 0.560018146528193 8.3 0.0674720658467702 0.00243733453854101
"aval" 27 "027_fs3" 33.2 1.0061046090395 8.3 0.121217422775843 0.00647534420832207
"aval" 27 "027_fs3" 41.5 1.13879704669415 8.3 0.137204463457127 0.0019261494796727
"aval" 27 "027_fs3" 49.8 1.06120422587818 8.3 0.127855930828696 -0.00112632923234105
"aval" 27 "027_fs3" 58.1 1.08018094489749 8.3 0.130142282517769 0.000275464058924473
"aval" 27 "027_fs3" 66.4 0.879264440966205 8.3 0.105935474815205 -0.00291648285573059
"aval" 29 "029_fs1" 8.3 0 NA NA NA
"aval" 29 "029_fs1" 16.6 0.340572263304238 8.3 0.0410328028077396 NA
"aval" 29 "029_fs1" 24.9 0.538485688867721 8.3 0.0648777938394845 0.0028728904857524
"aval" 29 "029_fs1" 33.2 0.68412951720404 8.3 0.0824252430366312 0.00211415050568034
"aval" 29 "029_fs1" 41.5 0.902027786871644 8.3 0.108678046611041 0.00316298838245907
"aval" 29 "029_fs1" 49.8 0.877825533521467 8.3 0.105762112472466 -0.000351317366093435
"aval" 29 "029_fs1" 58.1 1.09986521535866 8.3 0.132513881368514 0.00322310468627079
"aval" 29 "029_fs1" 66.4 0.843064563417324 8.3 0.10157404378522 -0.00372769127509564
"aval" 29 "029_fs1" 74.7 0.927424149977076 8.3 0.111737849394829 0.00122455489272396
"aval" 29 "029_fs2" 8.3 0 NA NA NA
"aval" 29 "029_fs2" 16.6 0.433090160882879 8.3 0.0521795374557685 NA
"aval" 29 "029_fs2" 24.9 0.531637319990532 8.3 0.0640526891554858 0.00143050020478522
"aval" 29 "029_fs2" 33.2 0.667241957869827 8.3 0.0803905973337141 0.0019684226720757
"aval" 29 "029_fs2" 41.5 0.88902894105187 8.3 0.107111920608659 0.00321943653914999
"aval" 29 "029_fs2" 49.8 0.768693363216465 8.3 0.0926136582188512 -0.00174677860118166
"aval" 29 "029_fs2" 58.1 0.961966093012524 8.3 0.115899529278617 0.00280552663370675
"aval" 29 "029_fs2" 66.4 0.861187881057621 8.3 0.103757576031039 -0.0014628859334432
"aval" 29 "029_fs2" 74.7 0.914339605078285 8.3 0.110161398202203 0.000771544839899326
"amont" 37 "037_fs1" 8.3 0 NA NA NA
"amont" 37 "037_fs1" 16.6 0.183743109539925 8.3 0.0221377240409549 NA
"amont" 37 "037_fs1" 24.9 0.454295252545598 8.3 0.0547343677765781 0.00392730647417148
"amont" 37 "037_fs1" 33.2 0.56967877004302 8.3 0.0686359963907253 0.00167489501375267
"amont" 37 "037_fs1" 41.5 0.641255978194188 8.3 0.0772597564089383 0.00103900723111
"amont" 37 "037_fs1" 49.8 0.736101569498892 8.3 0.0886869360842039 0.00137676863557417
"amont" 37 "037_fs1" 58.1 0.612756878998142 8.3 0.0738261299997761 -0.00179045856438889
"amont" 37 "037_fs1" 66.4 0.663857609608204 8.3 0.0799828445311088 0.000741772835100326
"amont" 37 "037_fs1" 74.7 0.439235193931475 8.3 0.0529199028833102 -0.00326059537925285
"amont" 37 "037_fs1" 83 0.42797015304288 8.3 0.0515626690413108 -0.00016352214963848
"amont" 37 "037_fs1" 91.3 0.302484463768753 8.30000000000001 0.0364439112974401 -0.00182153707757479
"amont" 37 "037_fs1" 99.6 0.363985434507383 8.29999999999998 0.0438536668081185 0.000892741627792584
"amont" 37 "037_fs1" 107.9 0.380312215461077 8.3 0.0458207488507322 0.000236997836459474
"amont" 37 "037_fs1" 116.2 0.172958772670818 8.30000000000001 0.0208384063458817 -0.00300992078371692
"amont" 37 "037_fs1" 124.5 0.205233711792418 8.3 0.0247269532280022 0.000468499624351862
"amont" 37 "037_fs1" 132.8 0.297278553651455 8.30000000000001 0.0358166932110186 0.00133611325096584
"amont" 37 "037_fs1" 141.1 0.174136712026635 8.29999999999998 0.020980326750197 -0.00178751403142429
"amont" 37 "037_fs1" 149.4 0.227278444148911 8.30000000000001 0.027382945078182 0.000771399798552409
"amont" 37 "037_fs1" 157.7 0.126691364783436 8.30000000000001 0.015264019853426 -0.00146011147286217
"amont" 37 "037_fs1" 166 0.0758699092102618 8.29999999999998 0.00914095291689903 -0.000737718908015301
"amont" 37 "037_fs1" 174.3 0.235221697207272 8.30000000000001 0.0283399635189484 0.00231313380747583
"amont" 37 "037_fs1" 182.6 0.0221077134612099 8.30000000000001 0.00266357993508553 -0.00309354019082685
"amont" 37 "037_fs2" 8.3 0 NA NA NA
"amont" 37 "037_fs2" 16.6 0.0245684958051662 8.3 0.0029600597355622 NA
"amont" 37 "037_fs2" 24.9 0.378430835260889 8.3 0.0455940765374566 0.00513662853034872
"amont" 37 "037_fs2" 33.2 0.478000840495461 8.3 0.0575904627102965 0.00144534773166746
"amont" 37 "037_fs2" 41.5 0.7040251473016 8.3 0.0848223069038073 0.00328094508355552
"amont" 37 "037_fs2" 49.8 0.967139033311849 8.3 0.116522775097813 0.00381933351735011
"amont" 37 "037_fs2" 58.1 1.07253354182554 8.3 0.12922090865368 0.00152989560914054
"amont" 37 "037_fs2" 66.4 1.02567065871046 8.3 0.123574778157887 -0.000680256686240142
"amont" 37 "037_fs2" 74.7 0.973918919236096 8.3 0.117339628823626 -0.000751222811356689
"amont" 37 "037_fs2" 83 1.04404381633721 8.3 0.125788411606892 0.0010179256365381
"amont" 37 "037_fs2" 91.3 1.19245173303338 8.30000000000001 0.143668883497997 0.00215427372181983
"amont" 37 "037_fs2" 99.6 1.16012045076072 8.29999999999998 0.139773548284425 -0.000469317495611115
"amont" 37 "037_fs3" 8.3 0 NA NA NA
"amont" 37 "037_fs3" 16.6 0.231830525689753 8.3 0.0279313886373196 NA
"amont" 37 "037_fs3" 24.9 0.530357024682832 8.3 0.063898436708775 0.00433337928571751
"amont" 37 "037_fs3" 33.2 0.297214447206892 8.3 0.035808969542999 -0.00338427315250312
"amont" 37 "037_fs3" 41.5 0.563629626163265 8.3 0.0679071838750922 0.00386725473880641
"amont" 37 "037_fs3" 49.8 0.863574881085958 8.3 0.104045166395899 0.00435397379768751
"amont" 37 "037_fs3" 58.1 0.571671517086674 8.3 0.0688760863959848 -0.00423723855420647
"amont" 37 "037_fs3" 66.4 0.575500640049188 8.3 0.0693374265119503 5.55831465018698e-05
"amont" 37 "037_fs3" 74.7 0.703995137010124 8.3 0.0848186912060391 0.00186521261374564
"amont" 37 "037_fs3" 83 0.459918426187041 8.3 0.0554118585767519 -0.00354299188304665
"amont" 37 "037_fs3" 91.3 0.421108270123076 8.30000000000001 0.0507359361594067 -0.000563364146668101
"amont" 37 "037_fs3" 99.6 0.47257930426227 8.29999999999998 0.0569372655737676 0.00074714812221216
"amont" 37 "037_fs3" 107.9 0.382850079293278 8.3 0.0461265155775034 -0.0013024999995499
"amont" 37 "037_fs3" 116.2 0.512292802151399 8.30000000000001 0.0617220243555902 0.00187897696121527
"amont" 37 "037_fs3" 124.5 0.311772130509873 8.3 0.0375629072903462 -0.00291073699581253
"amont" 37 "037_fs3" 132.8 0.432401072724887 8.30000000000001 0.0520965147861308 0.0017510370476849
"amont" 37 "037_fs3" 141.1 0.289251515290412 8.29999999999998 0.0348495801554714 -0.00207794393140475
"amont" 38 "038_fs1" 8.3 0 NA NA NA
"amont" 38 "038_fs1" 16.6 0.454960237923713 8.3 0.0548144864968329 NA
"amont" 38 "038_fs1" 24.9 0.599354621112104 8.3 0.0722114001339885 0.00209601369122356
"amont" 38 "038_fs1" 33.2 1.05532363115428 8.3 0.127147425440275 0.00661879822967308
"amont" 38 "038_fs1" 41.5 0.981844255338584 8.3 0.11829448859501 -0.00106661889701987
"amont" 38 "038_fs1" 49.8 0.626296988929971 8.3 0.0754574685457796 -0.00516108675291935
"amont" 38 "038_fs1" 58.1 0.774954781001644 8.3 0.0933680459038125 0.00215790088650999
"amont" 38 "038_fs1" 66.4 0.403170636152147 8.3 0.0485747754400177 -0.00539677957395118
"amont" 38 "038_fs1" 74.7 0.517493228719672 8.3 0.0623485817734545 0.00165949473896829
"amont" 38 "038_fs1" 83 0.539124849337928 8.3 0.0649548011250516 0.000314002331517716
"amont" 38 "038_fs1" 91.3 0.471610451094672 8.30000000000001 0.0568205362764664 -0.000980031909468091
"amont" 38 "038_fs1" 99.6 0.481211220644664 8.29999999999998 0.0579772554993572 0.000139363761794076
"amont" 38 "038_fs1" 107.9 0.566175192686264 8.3 0.0682138786368993 0.00123332808886049
"amont" 38 "038_fs1" 116.2 0.35394731839339 8.30000000000001 0.0426442552281193 -0.00308067751913012
"amont" 38 "038_fs1" 124.5 0.686098069216483 8.3 0.0826624179778896 0.0048214653915386
"amont" 38 "038_fs1" 132.8 0.350161143526675 8.30000000000001 0.0421880895815271 -0.00487642510799547
"amont" 38 "038_fs1" 141.1 0.337127270723228 8.29999999999998 0.04061774346063 -0.000189198327818934
"amont" 38 "038_fs2" 8.3 0 NA NA NA
"amont" 38 "038_fs2" 16.6 0.165020362790833 8.3 0.0198819714205822 NA
"amont" 38 "038_fs2" 24.9 0.373847278746146 8.3 0.0450418408127886 0.00303130956532607
"amont" 38 "038_fs2" 33.2 0.99133123551606 8.3 0.119437498254947 0.00896333222194677
"amont" 38 "038_fs2" 41.5 0.828369670216172 8.3 0.0998035747248401 -0.00236553295543456
"amont" 38 "038_fs2" 49.8 1.53646667219285 8.3 0.185116466529259 0.010278661663183
"amont" 38 "038_fs2" 58.1 0.57530114144549 8.3 0.0693133905356011 -0.0139521778305612
"amont" 38 "038_fs2" 66.4 1.53532048677514 8.3 0.184978371900619 0.0139355399234961
"amont" 38 "038_fs2" 74.7 0.639887813985338 8.3 0.0770949173476311 -0.0129980065726491
"amont" 38 "038_fs2" 83 1.27992865225222 8.3 0.154208271355689 0.00929076554313954
"amont" 38 "038_fs2" 91.3 1.21174811585409 8.30000000000001 0.145993748898083 -0.000989701500916449
"amont" 38 "038_fs2" 99.6 0.936709765242031 8.29999999999998 0.112856598221932 -0.00399242779230738
"amont" 38 "038_fs2" 107.9 0.947561664807891 8.3 0.114164056000951 0.000157525033616757
"amont" 38 "038_fs2" 116.2 1.1486737409541 8.30000000000001 0.138394426620976 0.00291932176144877
"amont" 38 "038_fs2" 124.5 0.950942768380731 8.3 0.114571417877197 -0.00287024201732277
"amont" 38 "038_fs2" 132.8 0.915806318603822 8.30000000000001 0.110338110675159 -0.000510037012293671
"amont" 38 "038_fs2" 141.1 0.829779739306646 8.29999999999998 0.099973462567066 -0.00124875278410761
"amont" 38 "038_fs3" 8.3 0 NA NA NA
"amont" 38 "038_fs3" 16.6 0.376435416018062 8.3 0.0453536645804895 NA
"amont" 38 "038_fs3" 24.9 0.584344535746782 8.3 0.0704029561140702 0.00301798693175672
"amont" 38 "038_fs3" 33.2 0.996851192780606 8.3 0.120102553347061 0.00598790328108321
"amont" 38 "038_fs3" 41.5 0.880998291980106 8.3 0.106144372527724 -0.00168170853245027
"amont" 38 "038_fs3" 49.8 1.37863983700708 8.3 0.166101185181576 0.00722371236793408
"amont" 38 "038_fs3" 58.1 0.995116397313832 8.3 0.11989354184504 -0.00556718594416102
"amont" 38 "038_fs3" 66.4 1.03442668015677 8.3 0.124629720500815 0.000570623934430782
"amont" 38 "038_fs3" 74.7 0.867371020990702 8.3 0.104502532649482 -0.00242496239172689
"amont" 38 "038_fs3" 83 0.843580605298175 8.3 0.101636217505804 -0.000345339173937106
"amont" 38 "038_fs3" 91.3 0.70387850554969 8.30000000000001 0.0848046392228541 -0.0020279009979458
"amont" 38 "038_fs3" 99.6 0.717717317042704 8.29999999999998 0.0864719659087596 0.000200882733241638
"amont" 38 "038_fs3" 107.9 0.508458788740753 8.3 0.0612600950290064 -0.00303757480478955
"amont" 39 "039_fs1" 8.3 0 NA NA NA
"amont" 39 "039_fs1" 16.6 0.259692211582467 8.3 0.0312882182629479 NA
"amont" 39 "039_fs1" 24.9 0.533141739554925 8.3 0.0642339445246898 0.00396936460984843
"amont" 39 "039_fs1" 33.2 0.514688571766357 8.3 0.0620106712971514 -0.000267864244281736
"amont" 39 "039_fs1" 41.5 0.743130943454353 8.3 0.0895338486089582 0.00331604545925383
"amont" 39 "039_fs1" 49.8 0.739909868959156 8.3 0.0891457673444766 -4.67567788532017e-05
"amont" 39 "039_fs1" 58.1 0.93487724431792 8.3 0.112635812568424 0.00283012593059606
"amont" 39 "039_fs1" 66.4 0.545874448979838 8.3 0.0657680059011852 -0.00564672369484804
"amont" 39 "039_fs1" 74.7 0.54328272740341 8.3 0.0654557502895675 -3.76211580262337e-05
"amont" 39 "039_fs1" 83 0.418711903584053 8.3 0.0504472172992835 -0.0018082569867812
"amont" 39 "039_fs1" 91.3 0.403427467998141 8.30000000000001 0.0486057190359205 -0.00022186726064615
"amont" 39 "039_fs1" 99.6 0.331062043754602 8.29999999999998 0.0398869932234461 -0.00105044889306921
"amont" 39 "039_fs1" 107.9 0.236527100440124 8.3 0.0284972410168824 -0.00137225930199563
"amont" 39 "039_fs1" 116.2 0.212200411108547 8.30000000000001 0.0255663145913911 -0.000353123665721839
"amont" 39 "039_fs1" 124.5 0.169905631570181 8.3 0.0204705580205037 -0.00061394657480571
"amont" 39 "039_fs1" 132.8 0.246968430464732 8.30000000000001 0.0297552325861122 0.00111863548983235
"amont" 39 "039_fs1" 141.1 0.171683291694975 8.29999999999998 0.0206847339391537 -0.00109283116228417
"amont" 39 "039_fs1" 149.4 0.0828288948255669 8.30000000000001 0.00997938491874299 -0.00128980108679647
"amont" 39 "039_fs1" 157.7 0.136364937633136 8.30000000000001 0.0164295105582092 0.000777123571020019
"amont" 39 "039_fs1" 166 0.124490415580567 8.29999999999998 0.0149988452506707 -0.000172369314161255
"amont" 39 "039_fs2" 8.3 0 NA NA NA
"amont" 39 "039_fs2" 16.6 0.223914407644282 8.3 0.0269776394752147 NA
"amont" 39 "039_fs2" 24.9 0.67546940893613 8.3 0.0813818564983289 0.00655472494254388
"amont" 39 "039_fs2" 33.2 0.975417182911803 8.3 0.117520142519494 0.00435401036399582
"amont" 39 "039_fs2" 41.5 0.858396715441806 8.3 0.103421291017085 -0.00169865680751918
"amont" 39 "039_fs2" 49.8 1.21236842865525 8.3 0.146068485380151 0.0051382161883212
"amont" 39 "039_fs2" 58.1 1.25423043727455 8.3 0.151112100876452 0.00060766451762666
"amont" 39 "039_fs2" 66.4 1.21903683510192 8.3 0.146871907843605 -0.000510866630463561
"amont" 39 "039_fs2" 74.7 0.905708100608632 8.3 0.109121457904655 -0.00454824698059641
"amont" 39 "039_fs2" 83 0.830066048174845 8.3 0.100007957611427 -0.00109801208352137
"amont" 39 "039_fs2" 91.3 0.790816724252079 8.30000000000001 0.0952791234038649 -0.00056973906115208
"amont" 39 "039_fs2" 99.6 0.610955203276403 8.29999999999998 0.0736090606357113 -0.00261085093592212
"amont" 39 "039_fs2" 107.9 0.506129787186815 8.3 0.0609794924321464 -0.00152163472332107
"amont" 39 "039_fs2" 116.2 0.465784897037676 8.30000000000001 0.0561186622936959 -0.000585642185355488
"amont" 39 "039_fs2" 124.5 0.301875804454449 8.3 0.0363705788499336 -0.00237928716189907
"amont" 39 "039_fs2" 132.8 0.330046102676704 8.30000000000001 0.0397645906839401 0.000408917088434523
"amont" 39 "039_fs2" 141.1 0.328636966618552 8.29999999999998 0.0395948152552473 -2.04548709268477e-05
"amont" 39 "039_fs3" 8.3 0 NA NA NA
"amont" 39 "039_fs3" 16.6 0.0290527873231961 8.3 0.00350033582207182 NA
"amont" 39 "039_fs3" 24.9 0.399973762823683 8.3 0.0481896099787569 0.0053842498983958
"amont" 39 "039_fs3" 33.2 0.883770337371347 8.3 0.106478353900162 0.00702274023149461
"amont" 39 "039_fs3" 41.5 0.182591890088824 8.3 0.021999022902268 -0.0101782326503487
"amont" 39 "039_fs3" 49.8 1.01146032660854 8.3 0.121862689952836 0.0120317671145263
"amont" 39 "039_fs3" 58.1 1.10165031296985 8.3 0.132728953369862 0.00130918836349711
"amont" 39 "039_fs3" 66.4 0.971156122714878 8.3 0.117006761772877 -0.00189423995144398
"amont" 39 "039_fs3" 74.7 0.611885985864078 8.3 0.073721203116154 -0.00521512754900275
"amont" 39 "039_fs3" 83 0.704632392917678 8.3 0.0848954690262263 0.00134629709759908
"amont" 39 "039_fs3" 91.3 0.835564041014942 8.30000000000001 0.100670366387342 0.00190059004350794
"amont" 39 "039_fs3" 99.6 0.699730863617277 8.29999999999998 0.084304923327383 -0.00197174012770594
"amont" 39 "039_fs3" 107.9 0.653407831414614 8.3 0.0787238351101945 -0.00067242026713114
"amont" 39 "039_fs3" 116.2 0.453826770672407 8.30000000000001 0.0546779241773984 -0.00289709770274652
"amont" 39 "039_fs3" 124.5 0.429525789198237 8.3 0.051750095084125 -0.000352750493165469
"amont" 39 "039_fs3" 132.8 0.358664506123719 8.30000000000001 0.0432125910992433 -0.00102861493793756
"amont" 40 "040_fs1" 8.3 0 NA NA NA
"amont" 40 "040_fs1" 16.6 0.248400640914915 8.3 0.0299277880620379 NA
"amont" 40 "040_fs1" 24.9 0.402931761399053 8.3 0.0485459953492835 0.00224315750448742
"amont" 40 "040_fs1" 33.2 0.674602518512226 8.3 0.0812774118689429 0.0039435441589951
"amont" 40 "040_fs1" 41.5 0.580800513464038 8.3 0.0699759654775949 -0.00136162004715035
"amont" 40 "040_fs1" 49.8 1.07214907815687 8.3 0.129174587729743 0.00713236412676481
"amont" 40 "040_fs1" 58.1 0.767452045705667 8.3 0.0924641018922489 -0.00442295010090287
"amont" 40 "040_fs1" 66.4 0.654940634648822 8.3 0.0789085101986532 -0.00163320381850551
"amont" 40 "040_fs1" 74.7 0.450533557773283 8.3 0.0542811515389498 -0.0029671516457474
"amont" 40 "040_fs1" 83 0.403239288696822 8.3 0.0485830468309424 -0.000686518639518967
"amont" 40 "040_fs1" 91.3 0.412557759610743 8.30000000000001 0.049705754169969 0.00013526594446103
"amont" 40 "040_fs1" 99.6 0.303584665058648 8.29999999999998 0.0365764656697166 -0.00158184198798221
"amont" 40 "040_fs1" 107.9 0.333869368337419 8.3 0.0402252251008939 0.00043960957002136
"amont" 40 "040_fs1" 116.2 0.284095574960507 8.30000000000001 0.0342283825253623 -0.000722511153678512
"amont" 40 "040_fs1" 124.5 0.224669396436702 8.3 0.0270686019803256 -0.000862624162052611
"amont" 40 "040_fs1" 132.8 0.229412789670494 8.30000000000001 0.0276400951410234 6.88545976744292e-05
"amont" 40 "040_fs1" 141.1 0.11636682235145 8.29999999999998 0.0140200990784879 -0.00164096338102837
"amont" 40 "040_fs1" 149.4 0.197924114318778 8.30000000000001 0.0238462788335876 0.00118387707892767
"amont" 40 "040_fs1" 157.7 0.0961452600826611 8.30000000000001 0.0115837662750194 -0.00147741115163473
"amont" 40 "040_fs2" 8.3 0 NA NA NA
"amont" 40 "040_fs2" 16.6 0.0712249489045255 8.3 0.00858131914512355 NA
"amont" 40 "040_fs2" 24.9 0.608504380568563 8.3 0.0733137807913931 0.00779909176461079
"amont" 40 "040_fs2" 33.2 0.607858323499483 8.3 0.0732359425902991 -9.37809651734764e-06
"amont" 40 "040_fs2" 41.5 0.702853093775706 8.3 0.0846810956356273 0.00137893410184677
"amont" 40 "040_fs2" 49.8 1.00739160297128 8.3 0.121372482285696 0.00442064899398422
"amont" 40 "040_fs2" 58.1 0.687728196413516 8.3 0.0828588188450019 -0.00464020041454149
"amont" 40 "040_fs2" 66.4 0.868639030876026 8.3 0.104655304924822 0.00262608266021933
"amont" 40 "040_fs2" 74.7 0.540720005876599 8.3 0.0651469886598312 -0.0047600381042158
"amont" 40 "040_fs2" 83 0.403224052551498 8.3 0.0485812111507829 -0.00199587680831908
"amont" 40 "040_fs2" 91.3 0.605339807754458 8.30000000000001 0.0729325069583683 0.00293389106115487
"amont" 40 "040_fs2" 99.6 0.510765600184877 8.29999999999998 0.0615380241186601 -0.00137282925779618
"amont" 40 "040_fs2" 107.9 0.345304945304333 8.3 0.0416030054583533 -0.00240180947714539
"amont" 40 "040_fs2" 116.2 0.554450247179082 8.30000000000001 0.0668012345998893 0.0030359312218718
"amont" 40 "040_fs2" 124.5 0.379853378283822 8.3 0.0457654672631111 -0.00253442979961184
"amont" 40 "040_fs2" 132.8 0.34702558436021 8.30000000000001 0.0418103113687 -0.000476524806555551
"amont" 40 "040_fs2" 141.1 0.294226878216541 8.29999999999998 0.0354490214718724 -0.000766420469497294
"amont" 40 "040_fs2" 149.4 0.349838532853067 8.30000000000001 0.0421492208256706 0.000807252934192549
"amont" 40 "040_fs3" 8.3 0 NA NA NA
"amont" 40 "040_fs3" 16.6 0.158206220494184 8.3 0.0190609904209861 NA
"amont" 40 "040_fs3" 24.9 0.654061509232899 8.3 0.0788025914738433 0.00719778325938039
"amont" 40 "040_fs3" 33.2 0.762695942488065 8.3 0.0918910774082006 0.00157692601618763
"amont" 40 "040_fs3" 41.5 0.763783839581831 8.3 0.0920221493472086 1.57917998804761e-05
"amont" 40 "040_fs3" 49.8 1.22033892797329 8.3 0.147028786502806 0.00662730568139727
"amont" 40 "040_fs3" 58.1 1.153428559984 8.3 0.138967296383614 -0.000971263869782147
"amont" 40 "040_fs3" 66.4 0.908470312923571 8.3 0.109454254569105 -0.00355578817042279
"amont" 40 "040_fs3" 74.7 0.614401559544912 8.3 0.0740242842825196 -0.0042686711188657
"amont" 40 "040_fs3" 83 0.780743562687991 8.3 0.0940654894804809 0.00241460303589896
"amont" 40 "040_fs3" 91.3 0.634934620806981 8.30000000000001 0.0764981470851784 -0.00211654727654247
"amont" 40 "040_fs3" 99.6 0.601372483552202 8.29999999999998 0.0724545160906269 -0.000487184457174871
"amont" 40 "040_fs3" 107.9 0.432720914085038 8.3 0.0521350498897636 -0.00244812845793535
"amont" 40 "040_fs3" 116.2 0.27376739264902 8.30000000000001 0.0329840232107253 -0.00230735261193232
"amont" 40 "040_fs3" 124.5 0.401192738110735 8.3 0.0483364744711729 0.00184969292294549
"amont" 40 "040_fs3" 132.8 0.213815314648751 8.30000000000001 0.025760881282982 -0.00271995098652902
"amont" 40 "040_fs3" 141.1 0.166542825957906 8.29999999999998 0.0200654007178201 -0.000686202477730348
"amont" 40 "040_fs4" 8.3 0 NA NA NA
"amont" 40 "040_fs4" 16.6 0.317676361934769 8.3 0.0382742604740686 NA
"amont" 40 "040_fs4" 24.9 0.586765998458945 8.3 0.0706946986095115 0.0039060768837883
"amont" 40 "040_fs4" 33.2 0.491568868724438 8.3 0.0592251649065588 -0.00138187153047623
"amont" 40 "040_fs4" 41.5 0.741636509052179 8.3 0.089353796271347 0.00362995558611906
"amont" 40 "040_fs4" 49.8 0.806503317946824 8.3 0.0971690744514246 0.00094159978073225
"amont" 40 "040_fs4" 58.1 0.591472972639091 8.3 0.0712618039324206 -0.00312135789385591
"amont" 40 "040_fs4" 66.4 0.627526525429595 8.3 0.0756056054734452 0.000523349583255977
"amont" 40 "040_fs4" 74.7 0.743365969070349 8.3 0.0895621649482349 0.0016815131897337
"amont" 40 "040_fs4" 83 0.537141399610559 8.3 0.0647158312783806 -0.00299353417709087
"amont" 40 "040_fs4" 91.3 0.45006744652472 8.30000000000001 0.0542249935571951 -0.00126395635195006
"amont" 40 "040_fs4" 99.6 0.376335176958902 8.29999999999998 0.0453415875854099 -0.0010702898761187
"amont" 40 "040_fs4" 107.9 0.412797557746056 8.3 0.049734645511573 0.000529284087489529
"amont" 40 "040_fs4" 116.2 0.383470385125839 8.30000000000001 0.0462012512199805 -0.000425710155613557
"amont" 40 "040_fs4" 124.5 0.284323783056929 8.3 0.0342558774767385 -0.00143920165581229
"amont" 40 "040_fs4" 132.8 0.355803682123618 8.30000000000001 0.0428679135088696 0.0010375947026664
"amont" 41 "041_fs1" 8.3 0 NA NA NA
"amont" 41 "041_fs1" 16.6 0.152670363455004 8.3 0.0183940196933739 NA
"amont" 41 "041_fs1" 24.9 0.561806108289243 8.3 0.0676874829264149 0.00593897147386035
"amont" 41 "041_fs1" 33.2 0.726569422741568 8.3 0.0875384846676587 0.00239168695677637
"amont" 41 "041_fs1" 41.5 0.804379474196173 8.3 0.0969131896621895 0.00112948252946154
"amont" 41 "041_fs1" 49.8 0.865569336518359 8.3 0.104285462231128 0.000888225610715431
"amont" 41 "041_fs1" 58.1 0.789532541076754 8.3 0.0951244025393679 -0.00110374213153731
"amont" 41 "041_fs1" 66.4 1.00388658743855 8.3 0.120950191257656 0.00311154080943234
"amont" 41 "041_fs1" 74.7 0.547448648075064 8.3 0.0659576684427788 -0.00662560515841899
"amont" 41 "041_fs1" 83 0.666007879534113 8.3 0.0802419131968811 0.00172099334386775
"amont" 41 "041_fs1" 91.3 0.547526898500393 8.30000000000001 0.0659670962048665 -0.00171985746891742
"amont" 41 "041_fs1" 99.6 0.447819406410081 8.29999999999998 0.0539541453506123 -0.00144734347641617
"amont" 41 "041_fs1" 107.9 0.537091569974747 8.3 0.0647098277078009 0.00129586534423959
"amont" 41 "041_fs1" 116.2 0.183490428398408 8.30000000000001 0.0221072805299286 -0.0051328370093822
"amont" 41 "041_fs1" 124.5 0.321346873364536 8.3 0.0387164907668116 0.00200110966709433
"amont" 41 "041_fs2" 8.3 0 NA NA NA
"amont" 41 "041_fs2" 16.6 0.191937202504221 8.3 0.0231249641571351 NA
"amont" 41 "041_fs2" 24.9 0.717743461806261 8.3 0.0864751158802725 0.00763254840037801
