1,,2,,3,,4,,5,,6,,7,
29.830481989760813,7.379455720435516,30.85313939646676,12.465602357604979,19.086577557861233,7.214242051599825,20.383969965549056,-3.3335584145951884,28.719048154364202,-13.196155651049793,37.22598663227507,-35.63736391959452,38.21890948553573,-46.19754229507288
30.21907345334023,7.9338314982850875,31.25521100439721,12.961886947743778,19.112914031633352,7.862823850956687,20.07361672945757,-2.6894004026748917,28.34611060803769,-12.539590251366548,37.19317264093951,-35.01389659227607,38.2129377160573,-45.502200243237326
30.607964721680162,8.48819157129256,31.6624381634237,13.455849798737063,19.140546383530022,8.508725188637328,19.76444385619908,-2.043604621458286,27.969768447162608,-11.885213424530463,37.15891358869135,-34.39152529293915,38.20926867938192,-44.80719133703323
30.99714447945985,9.042544779304478,32.07459609725714,13.947589480331516,19.169442883905674,9.151666900226104,19.45736774664971,-1.3962106603002837,27.59074417487318,-11.232998026281251,37.12308522266977,-33.77028564724938,38.20794935989801,-44.11253910573856
31.386601411358356,9.5968999621673,32.49146002960845,14.437204562273735,19.199571803114395,9.791369821307427,19.153304801685522,-0.747258108555684,27.209760294303635,-10.582916912358542,37.085563290013795,-33.15021328087229,38.20794590025349,-43.41825584697813
31.776324202054866,10.151265959727539,32.912805184188585,14.924793614310346,19.230901411510672,10.42755478746568,18.85317142218247,-0.09678655557939919,26.827539308588314,-9.934942938502076,37.046223537862545,-32.53134381947345,38.20794590025349,-42.7243010623919
32.166301536228445,10.70565161183174,33.33840678470841,15.410455206188033,19.26339997944865,11.059942634285221,18.557884009016675,0.5551644092737433,26.444803720861387,-9.289048960451481,37.00494171335504,-31.913712888718464,38.20794590025349,-42.030618754418214
32.55652209855833,11.260065758326334,33.768040054878895,15.894287907653421,19.2970357772827,11.688254197350432,18.268358963064202,1.2085551966488595,26.062276034257195,-8.645207833946472,36.961593563630515,-31.297356114272873,38.20794590025349,-41.33715292344152
32.946974573723594,11.814517239057864,34.20148021841095,16.37639028845308,19.33177707536703,12.312210312245696,17.98551268520106,1.8633462171910935,25.680678751909966,-8.003392414726733,36.916054835827936,-30.682309121802263,38.20794590025349,-40.6438475698462
33.33764764640347,12.369014893872816,34.638502499015544,16.856860918333695,19.367592144056005,12.931531814555427,17.710261576303367,2.5194978815455897,25.300734376953926,-7.363575558531892,36.86820127708643,-30.068607536972195,38.20794590025349,-39.95064669401671
33.728530001276965,12.923567562617677,35.07888212040359,17.335798367041917,19.40444925370383,13.545939539863951,17.443522037247078,3.1769706003574925,24.92316541252336,-6.725730121101691,36.81790863454512,-29.45628698544823,38.20794590025349,-39.2574942963374
34.11961032302327,13.478184085138992,35.522394306286,17.81330120432432,19.458289673945444,14.155160897136852,17.186210468908314,3.8357247842719175,24.548694361752496,-6.0898289581757865,36.76505265534303,-28.845383092895986,38.20794590025349,-38.56433437719278
34.51087729632155,14.032873301283217,35.96881428037369,18.28946799992758,19.55166633841236,14.758959119660688,16.939243272163083,4.495720843934038,24.178043727775673,-5.455844925493835,36.709509086619335,-28.235931484980966,38.20794590025349,-37.87111093696717
34.90231960585095,14.58764405089687,36.41791726637763,18.76439732359833,19.68327202452241,15.357109585067121,16.70353684788745,5.156919189988969,23.81193601372712,-4.8237508787955505,36.65114966428678,-27.627967787322774,38.20794590025349,-37.17776797604506
35.293925936290634,15.142505173826464,36.86947848800867,19.238187745083195,19.851588656845877,15.949387680773498,16.480007596957478,5.819280233081884,23.451093722741064,-4.193519673820589,36.582572131960546,-27.02152397834331,38.20794590025349,-36.484249494810854
35.68568497231962,15.697465509918459,37.32327316897789,19.710937834128828,20.055098159953047,16.535568794197104,16.269571920249234,6.4827643838578695,23.096239357951788,-3.5651241663086637,36.49746167021408,-26.41661845375137,38.20794590025349,-35.79049949364892
36.0775853986172,16.252533899019397,37.779076532996044,20.1827461604818,20.292282458414263,17.115428312755256,16.073146218638783,7.147332052962128,22.737226783518736,-2.938483373389886,36.39633363025331,-25.813266447974314,38.20794590025349,-35.09646197294373
36.46961589986239,16.807719180975766,38.236663803774206,20.65371129388882,20.56162347679981,17.688741623865297,15.891646893002076,7.812943651039717,22.359963959326137,-2.3132223254906705,36.27970336328411,-25.211483195439655,38.20794590025349,-34.402080933079674
36.86176516073442,17.363030195634053,38.69581020502318,21.123931804096458,20.861603139680028,18.255284114944516,15.725990344215234,8.479559588735867,21.967020864865617,-1.6888662066938878,36.14808622051254,-24.611283930574757,38.20794590025349,-33.70730037444119
37.25402186591242,17.918475782840773,39.15629096045399,21.5935062608514,21.190703371625204,18.814831173410255,15.577092973154379,9.147140276695666,21.561114686687915,-1.064940119256704,36.00199755314452,-24.0126838878071,38.20794590025349,-33.01206429741268
37.646374700075455,18.47406478244241,39.61788129377749,22.062533233900268,21.547406097205624,19.367158186679802,15.445871180695406,9.815646125564257,21.144962611343885,-0.4409691654362575,35.84195271238593,-23.415698301564078,38.20794590025349,-32.31631670237854
38.03881234790276,19.029806034285457,40.080356428704704,22.531111292989664,21.93019324099157,19.912040542170473,15.333241367714493,10.485037545986756,20.721281825384267,0.1835215525102285,35.668467049442825,-22.82034240627314,38.20794590025349,-31.620001589723216
38.431323494073354,19.585708378216452,40.54349158894644,22.99933900786624,22.337546727553388,20.449253627299612,15.240119935087591,11.155274948608366,20.292789515359857,0.8090069323255591,35.48205591552107,-22.226631436361743,38.20794590025349,-30.923062959831128
38.82389682326652,20.141780654081884,41.00706199821377,23.467314948276652,22.76794848146136,20.978572829484534,15.16742328369088,11.826318744074172,19.86220286782151,1.4359618717526246,35.283234661826725,-21.634580626257247,38.20794590025349,-30.225444813086682
39.21652102016134,20.69803170172824,41.4708428802175,23.935137683967497,23.21988042728583,21.499773536142555,15.11606781440031,12.498129343029348,19.432239069319905,2.0648612685342016,35.0725186395656,-21.04420521038716,38.20794590025349,-29.52709114987428
39.60918476943692,21.254470361002035,41.934609458668604,24.40290578468546,23.69182448959708,22.012631134690963,15.086969928091946,13.17066715611901,19.0056153064059,2.696180020413152,34.85042319994375,-20.455520423178882,38.20794590025349,-28.827945970578355
40.0018767557724,21.811105471749755,42.398136957277984,24.870717820177106,24.1822625929654,22.51692101254713,15.081369264280852,13.843891561985743,18.585048765630347,3.3303930251322527,34.61746369416704,-19.86854149905983,38.20794590025349,-28.12795327558331
